gaussMean,gaussStd,dists
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,2
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,2
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,2
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,2
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,2
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,2
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,2
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,2
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,8
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,2
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,2
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,8
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,2
1.0,1.0,4
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,2
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,2
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,2
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,2
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,2
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,2
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,6
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,2
1.0,1.0,0
1.0,1.0,2
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,8
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,2
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,2
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,8
1.0,1.0,0
1.0,1.0,2
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,4
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
2.0,2.0,12
2.0,2.0,4
2.0,2.0,14
2.0,2.0,2
2.0,2.0,0
2.0,2.0,4
2.0,2.0,36
2.0,2.0,10
2.0,2.0,8
2.0,2.0,16
2.0,2.0,14
2.0,2.0,6
2.0,2.0,4
2.0,2.0,4
2.0,2.0,6
2.0,2.0,0
2.0,2.0,2
2.0,2.0,4
2.0,2.0,12
2.0,2.0,12
2.0,2.0,16
2.0,2.0,20
2.0,2.0,6
2.0,2.0,6
2.0,2.0,12
2.0,2.0,4
2.0,2.0,0
2.0,2.0,14
2.0,2.0,4
2.0,2.0,6
2.0,2.0,8
2.0,2.0,6
2.0,2.0,6
2.0,2.0,4
2.0,2.0,8
2.0,2.0,4
2.0,2.0,8
2.0,2.0,4
2.0,2.0,12
2.0,2.0,8
2.0,2.0,0
2.0,2.0,6
2.0,2.0,14
2.0,2.0,2
2.0,2.0,4
2.0,2.0,6
2.0,2.0,2
2.0,2.0,4
2.0,2.0,6
2.0,2.0,8
2.0,2.0,14
2.0,2.0,2
2.0,2.0,22
2.0,2.0,2
2.0,2.0,8
2.0,2.0,0
2.0,2.0,4
2.0,2.0,6
2.0,2.0,0
2.0,2.0,14
2.0,2.0,8
2.0,2.0,4
2.0,2.0,4
2.0,2.0,4
2.0,2.0,6
2.0,2.0,10
2.0,2.0,0
2.0,2.0,20
2.0,2.0,4
2.0,2.0,6
2.0,2.0,4
2.0,2.0,10
2.0,2.0,8
2.0,2.0,6
2.0,2.0,4
2.0,2.0,0
2.0,2.0,4
2.0,2.0,18
2.0,2.0,8
2.0,2.0,12
2.0,2.0,6
2.0,2.0,14
2.0,2.0,10
2.0,2.0,34
2.0,2.0,2
2.0,2.0,8
2.0,2.0,16
2.0,2.0,2
2.0,2.0,6
2.0,2.0,8
2.0,2.0,8
2.0,2.0,4
2.0,2.0,0
2.0,2.0,16
2.0,2.0,8
2.0,2.0,24
2.0,2.0,8
2.0,2.0,0
2.0,2.0,6
2.0,2.0,0
2.0,2.0,4
2.0,2.0,10
2.0,2.0,2
2.0,2.0,8
2.0,2.0,4
2.0,2.0,12
2.0,2.0,12
2.0,2.0,2
2.0,2.0,0
2.0,2.0,6
2.0,2.0,8
2.0,2.0,46
2.0,2.0,4
2.0,2.0,4
2.0,2.0,4
2.0,2.0,10
2.0,2.0,6
2.0,2.0,10
2.0,2.0,0
2.0,2.0,8
2.0,2.0,6
2.0,2.0,4
2.0,2.0,16
2.0,2.0,10
2.0,2.0,16
2.0,2.0,4
2.0,2.0,8
2.0,2.0,10
2.0,2.0,0
2.0,2.0,4
2.0,2.0,2
2.0,2.0,2
2.0,2.0,4
2.0,2.0,0
2.0,2.0,0
2.0,2.0,12
2.0,2.0,8
2.0,2.0,6
2.0,2.0,8
2.0,2.0,10
2.0,2.0,10
2.0,2.0,8
2.0,2.0,12
2.0,2.0,28
2.0,2.0,4
2.0,2.0,2
2.0,2.0,8
2.0,2.0,4
2.0,2.0,12
2.0,2.0,4
2.0,2.0,8
2.0,2.0,4
2.0,2.0,24
2.0,2.0,6
2.0,2.0,18
2.0,2.0,8
2.0,2.0,0
2.0,2.0,10
2.0,2.0,2
2.0,2.0,18
2.0,2.0,10
2.0,2.0,16
2.0,2.0,2
2.0,2.0,8
2.0,2.0,8
2.0,2.0,0
2.0,2.0,8
2.0,2.0,10
2.0,2.0,16
2.0,2.0,6
2.0,2.0,12
2.0,2.0,38
2.0,2.0,2
2.0,2.0,22
2.0,2.0,4
2.0,2.0,6
2.0,2.0,10
2.0,2.0,8
2.0,2.0,4
2.0,2.0,6
2.0,2.0,32
2.0,2.0,4
2.0,2.0,8
2.0,2.0,10
2.0,2.0,4
2.0,2.0,30
2.0,2.0,8
2.0,2.0,4
2.0,2.0,6
2.0,2.0,8
2.0,2.0,8
2.0,2.0,12
2.0,2.0,22
2.0,2.0,8
2.0,2.0,6
2.0,2.0,4
2.0,2.0,0
2.0,2.0,4
2.0,2.0,4
2.0,2.0,8
2.0,2.0,8
2.0,2.0,10
2.0,2.0,8
2.0,2.0,12
2.0,2.0,4
2.0,2.0,30
2.0,2.0,4
2.0,2.0,8
2.0,2.0,2
2.0,2.0,14
2.0,2.0,4
2.0,2.0,6
2.0,2.0,4
2.0,2.0,6
2.0,2.0,2
2.0,2.0,0
2.0,2.0,0
2.0,2.0,0
2.0,2.0,8
2.0,2.0,2
2.0,2.0,0
2.0,2.0,4
2.0,2.0,0
2.0,2.0,0
2.0,2.0,10
2.0,2.0,2
2.0,2.0,8
2.0,2.0,6
2.0,2.0,30
2.0,2.0,14
2.0,2.0,0
2.0,2.0,10
2.0,2.0,16
2.0,2.0,6
2.0,2.0,18
2.0,2.0,4
2.0,2.0,6
2.0,2.0,2
2.0,2.0,10
2.0,2.0,4
2.0,2.0,46
2.0,2.0,2
2.0,2.0,14
2.0,2.0,12
2.0,2.0,10
2.0,2.0,8
2.0,2.0,14
2.0,2.0,2
2.0,2.0,8
2.0,2.0,24
2.0,2.0,4
2.0,2.0,2
2.0,2.0,8
2.0,2.0,4
2.0,2.0,16
2.0,2.0,0
2.0,2.0,6
2.0,2.0,8
2.0,2.0,6
2.0,2.0,4
2.0,2.0,6
2.0,2.0,0
2.0,2.0,6
2.0,2.0,2
2.0,2.0,0
2.0,2.0,0
2.0,2.0,12
2.0,2.0,0
2.0,2.0,10
2.0,2.0,4
2.0,2.0,8
2.0,2.0,4
2.0,2.0,6
2.0,2.0,8
2.0,2.0,8
2.0,2.0,18
2.0,2.0,16
2.0,2.0,8
2.0,2.0,6
2.0,2.0,32
2.0,2.0,8
2.0,2.0,18
2.0,2.0,6
2.0,2.0,12
2.0,2.0,10
2.0,2.0,6
2.0,2.0,6
2.0,2.0,6
2.0,2.0,6
2.0,2.0,0
2.0,2.0,10
2.0,2.0,4
2.0,2.0,0
2.0,2.0,8
2.0,2.0,8
2.0,2.0,12
2.0,2.0,22
2.0,2.0,8
2.0,2.0,2
2.0,2.0,2
2.0,2.0,12
2.0,2.0,4
2.0,2.0,0
2.0,2.0,16
2.0,2.0,2
2.0,2.0,8
2.0,2.0,2
2.0,2.0,0
2.0,2.0,24
2.0,2.0,4
2.0,2.0,2
2.0,2.0,8
2.0,2.0,16
2.0,2.0,4
2.0,2.0,4
2.0,2.0,10
2.0,2.0,10
2.0,2.0,8
2.0,2.0,10
2.0,2.0,4
2.0,2.0,2
2.0,2.0,14
2.0,2.0,6
2.0,2.0,10
2.0,2.0,8
2.0,2.0,16
2.0,2.0,8
2.0,2.0,6
2.0,2.0,8
2.0,2.0,8
2.0,2.0,2
2.0,2.0,10
2.0,2.0,8
2.0,2.0,0
2.0,2.0,6
2.0,2.0,6
2.0,2.0,14
2.0,2.0,2
2.0,2.0,10
2.0,2.0,8
2.0,2.0,4
2.0,2.0,6
2.0,2.0,14
2.0,2.0,8
2.0,2.0,4
2.0,2.0,8
2.0,2.0,2
2.0,2.0,6
2.0,2.0,6
2.0,2.0,8
2.0,2.0,14
2.0,2.0,8
2.0,2.0,4
2.0,2.0,2
2.0,2.0,8
2.0,2.0,4
2.0,2.0,12
2.0,2.0,4
2.0,2.0,12
2.0,2.0,22
2.0,2.0,6
2.0,2.0,6
2.0,2.0,30
2.0,2.0,10
2.0,2.0,14
2.0,2.0,12
2.0,2.0,0
2.0,2.0,6
2.0,2.0,4
2.0,2.0,2
2.0,2.0,0
2.0,2.0,16
2.0,2.0,0
2.0,2.0,8
2.0,2.0,18
2.0,2.0,0
2.0,2.0,0
2.0,2.0,6
2.0,2.0,8
2.0,2.0,10
2.0,2.0,4
2.0,2.0,8
2.0,2.0,6
2.0,2.0,4
2.0,2.0,6
2.0,2.0,6
2.0,2.0,12
2.0,2.0,6
2.0,2.0,10
2.0,2.0,4
2.0,2.0,6
2.0,2.0,28
2.0,2.0,24
2.0,2.0,0
2.0,2.0,12
2.0,2.0,14
2.0,2.0,16
