nniMoves,edgeheights,constraintdists,estdists
0.5,13.0,12,20
0.5,42.0,26,38
0.5,24.0,16,16
0.5,19.0,10,16
0.5,17.0,8,16
0.5,37.0,22,32
0.5,39.0,20,30
0.5,20.0,14,18
0.5,24.0,14,30
0.5,22.0,14,20
0.5,40.0,22,28
0.5,26.0,12,18
0.5,25.0,18,24
0.5,14.0,14,14
0.5,33.0,16,18
0.5,34.0,14,18
0.5,22.0,14,20
0.5,27.0,16,16
0.5,17.0,10,10
0.5,29.0,16,20
0.5,29.0,18,20
0.5,18.0,12,16
0.5,47.0,30,32
0.5,29.0,12,16
0.5,31.0,16,26
0.5,24.0,14,22
0.5,24.0,14,18
0.5,33.0,20,20
0.5,20.0,16,20
0.5,35.0,18,20
0.5,18.0,12,12
0.5,36.0,22,28
0.5,28.0,14,22
0.5,23.0,18,24
0.5,11.0,10,12
0.5,20.0,18,18
0.5,28.0,16,16
0.5,31.0,16,18
0.5,30.0,20,28
0.5,16.0,12,16
0.5,36.0,20,26
0.5,30.0,18,24
0.5,32.0,18,20
0.5,32.0,20,28
0.5,31.0,18,20
0.5,31.0,18,22
0.5,28.0,18,24
0.5,37.0,16,20
0.5,36.0,22,26
0.5,22.0,16,16
0.5,21.0,14,18
0.5,32.0,20,20
0.5,28.0,20,24
0.5,20.0,12,16
0.5,28.0,18,26
0.5,21.0,14,18
0.5,24.0,18,28
0.5,21.0,14,18
0.5,22.0,10,14
0.5,44.0,26,32
0.5,46.0,28,34
0.5,24.0,8,10
0.5,29.0,20,30
0.5,21.0,14,18
0.5,36.0,22,30
0.5,28.0,18,30
0.5,34.0,18,22
0.5,20.0,12,14
0.5,25.0,14,16
0.5,30.0,16,16
0.5,40.0,22,34
0.5,26.0,22,30
0.5,26.0,20,20
0.5,45.0,22,34
0.5,30.0,18,22
0.5,23.0,16,20
0.5,10.0,8,10
0.5,22.0,12,14
0.5,32.0,24,24
0.5,31.0,22,26
0.5,21.0,16,16
0.5,29.0,14,18
0.5,30.0,16,18
0.5,31.0,22,22
0.5,13.0,12,12
0.5,51.0,30,52
0.5,25.0,18,18
0.5,23.0,14,22
0.5,31.0,18,34
0.5,11.0,6,6
0.5,26.0,20,28
0.5,20.0,18,22
0.5,25.0,16,16
0.5,23.0,18,22
0.5,31.0,18,18
0.5,26.0,16,22
0.5,9.0,10,14
0.5,28.0,16,16
0.5,27.0,16,22
0.5,25.0,16,20
0.5,30.0,20,22
0.5,34.0,18,28
0.5,40.0,24,32
0.5,28.0,16,20
0.5,20.0,12,22
0.5,27.0,18,22
0.5,21.0,12,16
0.5,20.0,14,16
0.5,29.0,16,20
0.5,24.0,16,20
0.5,16.0,12,14
0.5,16.0,10,16
0.5,43.0,20,26
0.5,28.0,22,28
0.5,22.0,18,18
0.5,38.0,20,30
0.5,8.0,6,8
0.5,19.0,14,14
0.5,31.0,18,22
0.5,30.0,18,24
0.5,21.0,14,14
0.5,22.0,16,20
0.5,24.0,10,16
0.5,30.0,20,24
0.5,36.0,20,30
0.5,33.0,18,20
0.5,17.0,10,12
0.5,27.0,16,18
0.5,18.0,12,12
0.5,21.0,16,18
0.5,25.0,14,16
0.5,40.0,22,34
0.5,44.0,30,34
0.5,21.0,20,24
0.5,32.0,16,26
0.5,25.0,14,18
0.5,27.0,14,16
0.5,42.0,22,28
0.5,23.0,12,18
0.5,34.0,24,30
0.5,25.0,14,20
0.5,22.0,12,18
0.5,23.0,12,12
0.5,29.0,16,18
0.5,21.0,18,24
0.5,24.0,16,16
0.5,45.0,28,34
0.5,39.0,20,22
0.5,44.0,24,28
0.5,37.0,24,34
0.5,24.0,16,18
0.5,16.0,10,10
0.5,27.0,12,18
0.5,27.0,14,14
0.5,31.0,20,24
0.5,33.0,16,18
0.5,29.0,18,22
0.5,12.0,10,12
0.5,15.0,8,10
0.5,25.0,18,22
0.5,27.0,12,18
0.5,35.0,24,28
0.5,26.0,16,20
0.5,18.0,12,24
0.5,34.0,22,32
0.5,32.0,18,26
0.5,20.0,14,26
0.5,16.0,12,12
0.5,21.0,12,16
0.5,25.0,16,18
0.5,28.0,18,28
0.5,21.0,18,24
0.5,19.0,16,16
0.5,26.0,18,24
0.5,28.0,18,18
0.5,32.0,20,24
0.5,14.0,10,10
0.5,29.0,16,22
0.5,25.0,18,26
0.5,22.0,20,24
0.5,44.0,24,32
0.5,24.0,12,14
0.5,14.0,8,8
0.5,31.0,22,24
0.5,36.0,22,28
0.5,37.0,20,22
0.5,40.0,18,20
0.5,28.0,16,20
0.5,24.0,14,14
0.5,39.0,22,24
0.5,46.0,30,48
0.5,24.0,16,20
0.5,32.0,16,22
0.5,22.0,12,18
0.5,24.0,18,20
0.5,23.0,20,24
0.5,29.0,16,20
0.5,20.0,16,18
0.5,32.0,20,22
0.5,17.0,10,14
0.5,20.0,12,16
0.5,37.0,16,22
0.5,27.0,14,14
0.5,20.0,16,20
0.5,31.0,22,26
0.5,34.0,20,24
0.5,28.0,18,18
0.5,29.0,20,28
0.5,28.0,22,24
0.5,32.0,20,26
0.5,33.0,18,22
0.5,25.0,12,16
0.5,34.0,24,32
0.5,42.0,22,34
0.5,27.0,22,22
0.5,21.0,18,18
0.5,42.0,24,28
0.5,39.0,22,32
0.5,19.0,14,14
0.5,17.0,10,14
0.5,29.0,16,20
0.5,21.0,14,14
0.5,49.0,26,36
0.5,11.0,6,6
0.5,29.0,18,18
0.5,30.0,22,28
0.5,37.0,18,28
0.5,17.0,14,14
0.5,17.0,14,20
0.5,34.0,18,24
0.5,20.0,10,12
0.5,31.0,18,20
0.5,19.0,20,24
0.5,39.0,22,24
0.5,25.0,18,22
0.5,33.0,18,20
0.5,34.0,22,28
0.5,31.0,20,26
0.5,32.0,18,20
0.5,33.0,18,20
0.5,28.0,16,16
0.5,24.0,14,22
0.5,21.0,10,16
0.5,26.0,14,16
0.5,28.0,14,18
0.5,16.0,12,16
0.5,13.0,14,14
0.5,27.0,16,18
0.5,32.0,20,20
0.5,32.0,18,28
0.5,33.0,22,30
0.5,18.0,8,12
0.5,23.0,10,14
0.5,37.0,24,26
0.5,16.0,14,18
0.5,36.0,18,28
0.5,38.0,18,18
0.5,31.0,16,24
0.5,28.0,16,24
0.5,31.0,20,22
0.5,35.0,26,32
0.5,18.0,14,18
0.5,46.0,20,32
0.5,23.0,14,18
0.5,27.0,20,20
0.5,25.0,16,16
0.5,23.0,22,30
0.5,20.0,14,16
0.5,28.0,20,22
0.5,34.0,20,20
0.5,38.0,26,30
0.5,33.0,16,32
0.5,36.0,22,26
0.5,29.0,16,32
0.5,24.0,16,24
0.5,20.0,16,20
0.5,20.0,14,18
0.5,16.0,12,12
0.5,31.0,16,24
0.5,27.0,16,22
0.5,38.0,20,28
0.5,22.0,16,20
0.5,26.0,20,28
0.5,10.0,6,10
0.5,16.0,12,12
0.5,26.0,20,20
0.5,31.0,18,24
0.5,29.0,20,26
0.5,22.0,16,18
0.5,19.0,14,14
0.5,38.0,20,24
0.5,33.0,20,26
0.5,24.0,12,14
0.5,29.0,18,18
0.5,32.0,16,18
0.5,39.0,20,22
0.5,27.0,16,24
0.5,29.0,16,26
0.5,29.0,18,26
0.5,28.0,18,28
0.5,23.0,14,20
0.5,19.0,10,10
0.5,42.0,24,40
0.5,39.0,26,30
0.5,22.0,12,16
0.5,42.0,18,22
0.5,34.0,14,22
0.5,27.0,20,22
0.5,30.0,12,22
0.5,22.0,12,12
0.5,27.0,22,30
0.5,31.0,22,28
0.5,32.0,18,26
0.5,42.0,24,30
0.5,20.0,14,14
0.5,22.0,12,12
0.5,36.0,22,26
0.5,36.0,18,20
0.5,16.0,12,12
0.5,37.0,26,32
0.5,42.0,22,26
0.5,21.0,18,18
0.5,27.0,18,18
0.5,36.0,24,28
0.5,27.0,16,20
0.5,29.0,14,18
0.5,25.0,16,18
0.5,25.0,16,26
0.5,31.0,18,20
0.5,35.0,20,20
0.5,28.0,14,20
0.5,32.0,22,26
0.5,34.0,20,30
0.5,21.0,18,28
0.5,14.0,8,8
0.5,29.0,16,22
0.5,45.0,24,32
0.5,29.0,16,26
0.5,24.0,14,14
0.5,24.0,22,22
0.5,16.0,14,14
0.5,38.0,20,28
0.5,28.0,20,28
0.5,26.0,16,18
0.5,31.0,16,24
0.5,22.0,14,16
0.5,20.0,10,10
0.5,28.0,20,32
0.5,32.0,20,22
0.5,41.0,20,34
0.5,31.0,20,24
0.5,27.0,16,22
0.5,28.0,24,28
0.5,28.0,14,16
0.5,42.0,26,26
0.5,29.0,20,24
0.5,30.0,18,20
0.5,39.0,22,30
0.5,23.0,12,16
0.5,31.0,20,30
0.5,18.0,14,14
0.5,34.0,18,26
0.5,25.0,14,14
0.5,33.0,16,22
0.5,29.0,14,20
0.5,53.0,26,28
0.5,26.0,14,14
0.5,22.0,14,14
0.5,23.0,26,30
0.5,28.0,18,24
0.5,39.0,20,20
0.5,30.0,18,22
0.5,36.0,22,28
0.5,26.0,14,16
0.5,20.0,12,12
0.5,31.0,20,28
0.5,25.0,14,22
0.5,20.0,12,16
0.5,22.0,16,18
0.5,40.0,22,28
0.5,25.0,20,20
0.5,20.0,12,22
0.5,37.0,20,26
0.5,26.0,14,16
0.5,20.0,12,18
0.5,17.0,14,18
0.5,28.0,20,20
0.5,20.0,12,16
0.5,35.0,18,26
0.5,18.0,16,18
0.5,22.0,12,12
0.5,30.0,20,24
0.5,4.0,4,6
0.5,33.0,16,22
0.5,42.0,24,24
0.5,26.0,18,20
0.5,16.0,14,14
0.5,31.0,18,20
0.5,20.0,12,18
0.5,21.0,12,16
0.5,31.0,20,22
0.5,34.0,22,24
0.5,15.0,10,10
0.5,44.0,20,24
0.5,31.0,18,22
0.5,40.0,22,28
0.5,26.0,20,20
0.5,31.0,18,20
0.5,39.0,24,26
0.5,19.0,12,24
0.5,28.0,20,28
0.5,14.0,10,12
0.5,21.0,10,10
0.5,36.0,22,32
0.5,25.0,16,20
0.5,28.0,18,22
0.5,27.0,16,22
0.5,17.0,8,14
0.5,32.0,18,22
0.5,59.0,28,34
0.5,19.0,12,14
0.5,35.0,18,20
0.5,31.0,16,22
0.5,22.0,14,14
0.5,38.0,26,34
0.5,27.0,16,16
0.5,40.0,26,34
0.5,18.0,18,24
0.5,23.0,14,16
0.5,25.0,20,24
0.5,42.0,24,30
0.5,35.0,16,28
0.5,20.0,16,16
0.5,24.0,14,20
0.5,35.0,24,26
0.5,18.0,12,18
0.5,36.0,20,32
0.5,31.0,18,28
0.5,31.0,18,28
0.5,20.0,12,12
0.5,32.0,12,12
0.5,30.0,14,22
0.5,32.0,26,30
0.5,33.0,22,28
0.5,29.0,22,26
0.5,29.0,18,24
0.5,27.0,22,28
0.5,15.0,10,10
0.5,29.0,16,16
0.5,31.0,20,30
0.5,28.0,18,18
0.5,37.0,20,20
0.5,33.0,24,32
0.5,31.0,16,22
0.5,39.0,20,30
0.5,28.0,18,22
0.5,32.0,22,26
0.5,20.0,16,16
0.5,27.0,16,20
0.5,27.0,18,20
0.5,35.0,20,24
0.5,26.0,14,14
0.5,33.0,16,26
0.5,34.0,18,30
0.5,27.0,24,24
0.5,36.0,18,24
0.5,28.0,18,26
0.5,32.0,18,24
0.5,29.0,18,20
0.5,41.0,24,26
0.5,40.0,18,26
0.5,19.0,12,16
0.5,33.0,20,26
0.5,35.0,16,24
0.5,12.0,12,12
0.5,30.0,22,30
0.5,31.0,18,28
0.5,30.0,18,22
0.5,40.0,28,34
0.5,25.0,16,24
0.5,13.0,8,10
0.5,37.0,20,24
0.5,30.0,18,26
0.5,19.0,12,18
0.5,30.0,18,20
0.5,22.0,14,14
0.5,26.0,16,30
0.5,28.0,18,18
0.5,15.0,10,12
0.5,27.0,14,16
0.5,37.0,20,28
0.5,30.0,16,24
0.5,13.0,10,14
0.5,12.0,8,16
0.5,28.0,18,22
0.5,22.0,16,18
0.5,32.0,16,20
0.5,30.0,22,30
0.5,29.0,12,18
0.5,22.0,16,18
0.5,29.0,22,24
0.5,24.0,16,18
0.5,23.0,12,14
0.5,27.0,12,16
0.5,29.0,12,14
0.5,24.0,18,18
0.5,18.0,10,16
0.5,19.0,12,18
0.5,12.0,10,10
0.5,25.0,18,22
0.5,30.0,16,24
0.5,36.0,18,28
0.5,41.0,26,30
0.5,24.0,14,20
0.5,21.0,16,20
0.5,21.0,16,16
0.5,12.0,12,12
0.5,29.0,18,18
0.5,31.0,16,16
0.5,33.0,18,22
0.5,23.0,12,12
0.5,24.0,14,14
0.5,27.0,12,22
0.5,23.0,14,14
0.5,23.0,14,18
0.5,21.0,14,20
0.5,43.0,20,22
0.5,22.0,16,18
0.5,39.0,20,24
0.5,13.0,6,6
0.5,22.0,10,12
0.5,27.0,18,22
0.5,25.0,16,18
0.5,23.0,20,24
0.5,22.0,14,16
0.5,22.0,16,20
0.5,45.0,24,30
0.5,35.0,24,28
0.5,23.0,14,22
0.5,24.0,14,16
0.5,32.0,24,30
0.5,20.0,12,18
0.5,29.0,18,22
0.5,19.0,14,16
0.5,32.0,18,18
0.5,33.0,20,20
0.5,40.0,22,22
0.5,35.0,18,20
0.5,19.0,14,14
0.5,29.0,26,32
0.5,32.0,14,14
0.5,28.0,18,18
0.5,31.0,18,20
0.5,22.0,18,18
0.5,25.0,18,22
0.5,28.0,22,26
0.5,26.0,16,20
0.5,23.0,14,16
0.5,39.0,22,28
0.5,33.0,14,18
0.5,32.0,16,20
0.5,30.0,20,22
0.5,15.0,10,14
0.5,27.0,16,20
0.5,16.0,10,10
0.5,22.0,14,18
0.5,35.0,24,28
0.5,38.0,24,32
0.5,27.0,14,18
0.5,24.0,18,18
0.5,26.0,18,20
0.5,36.0,20,26
0.5,29.0,20,22
0.5,22.0,12,16
0.5,33.0,16,20
0.5,36.0,22,26
0.5,39.0,24,38
0.5,27.0,14,22
0.5,29.0,18,22
0.5,29.0,14,14
0.5,34.0,18,26
0.5,41.0,24,30
0.5,24.0,10,12
0.5,22.0,14,16
0.5,28.0,24,26
0.5,41.0,22,28
0.5,35.0,18,18
0.5,21.0,12,12
0.5,33.0,16,18
0.5,21.0,14,20
0.5,24.0,16,20
0.5,48.0,26,32
0.5,38.0,26,36
0.5,34.0,16,28
0.5,23.0,14,14
0.5,36.0,22,24
0.5,16.0,14,22
0.5,23.0,14,18
0.5,26.0,22,26
0.5,40.0,20,30
0.5,45.0,20,24
0.5,14.0,8,12
0.5,30.0,20,20
0.5,33.0,20,20
0.5,27.0,18,18
0.5,45.0,24,34
0.5,33.0,16,18
0.5,14.0,14,14
0.5,22.0,12,16
0.5,14.0,12,12
0.5,34.0,16,28
0.5,12.0,6,6
0.5,24.0,16,22
0.5,31.0,20,20
0.5,39.0,24,24
0.5,27.0,16,24
0.5,36.0,18,20
0.5,38.0,18,24
0.5,14.0,10,16
0.5,45.0,22,26
0.5,36.0,24,28
0.5,29.0,18,22
0.5,22.0,16,16
0.5,31.0,22,28
0.5,27.0,16,24
0.5,32.0,18,26
0.5,23.0,14,18
0.5,19.0,14,24
0.5,31.0,18,22
0.5,22.0,14,14
0.5,44.0,20,28
0.5,28.0,16,16
0.5,34.0,20,36
0.5,36.0,22,26
0.5,42.0,20,28
0.5,29.0,20,20
0.5,33.0,24,26
0.5,28.0,16,20
0.5,36.0,20,26
0.5,37.0,22,28
0.5,29.0,20,28
0.5,14.0,12,14
0.5,27.0,14,16
0.5,37.0,22,30
0.5,44.0,24,26
0.5,14.0,12,14
0.5,23.0,12,20
0.5,29.0,20,20
0.5,25.0,12,22
0.5,31.0,18,28
0.5,31.0,18,18
0.5,23.0,16,18
0.5,31.0,16,28
0.5,34.0,26,26
0.5,19.0,12,12
0.5,28.0,16,22
0.5,27.0,16,20
0.5,37.0,20,36
0.5,29.0,18,20
0.5,28.0,16,16
0.5,35.0,22,28
0.5,26.0,16,22
0.5,20.0,18,20
0.5,30.0,20,22
0.5,26.0,18,26
0.5,29.0,14,18
0.5,24.0,12,14
0.5,24.0,20,22
0.5,33.0,22,26
0.5,28.0,16,16
0.5,23.0,14,20
0.5,39.0,24,24
0.5,29.0,18,24
0.5,25.0,18,22
0.5,31.0,24,24
0.5,28.0,20,20
0.5,30.0,16,18
0.5,33.0,16,24
0.5,26.0,18,30
0.5,27.0,12,12
0.5,29.0,14,16
0.5,18.0,14,16
0.5,28.0,16,24
0.5,32.0,16,20
0.5,24.0,16,16
0.5,33.0,22,26
0.5,23.0,14,16
0.5,29.0,16,16
0.5,20.0,12,14
0.5,28.0,18,18
0.5,18.0,12,12
0.5,30.0,14,14
0.5,35.0,22,22
0.5,21.0,16,16
0.5,39.0,22,36
0.5,38.0,24,26
0.5,34.0,22,28
0.5,15.0,12,12
0.5,28.0,22,22
0.5,29.0,18,18
0.5,29.0,12,22
0.5,23.0,16,16
0.5,25.0,14,18
0.5,24.0,16,16
0.5,22.0,16,16
0.5,28.0,20,20
0.5,31.0,18,30
0.5,32.0,14,18
0.5,35.0,26,30
0.5,39.0,24,26
0.5,27.0,14,20
0.5,28.0,18,22
0.5,40.0,20,30
0.5,20.0,10,14
0.5,35.0,20,22
0.5,28.0,20,20
0.5,26.0,20,22
0.5,39.0,26,44
0.5,23.0,16,26
0.5,13.0,12,12
0.5,47.0,22,26
0.5,26.0,18,20
0.5,20.0,14,16
0.5,36.0,24,24
0.5,32.0,18,24
0.5,17.0,16,16
0.5,21.0,12,16
0.5,36.0,20,28
0.5,13.0,12,12
0.5,22.0,14,18
0.5,38.0,18,28
0.5,16.0,12,16
0.5,23.0,14,18
0.5,27.0,16,22
0.5,31.0,18,26
0.5,14.0,10,10
0.5,36.0,26,30
0.5,20.0,12,16
0.5,21.0,18,18
0.5,24.0,14,18
0.5,47.0,24,26
0.5,30.0,18,18
0.5,34.0,20,24
0.5,29.0,16,26
0.5,34.0,18,28
0.5,13.0,10,10
0.5,23.0,16,20
0.5,16.0,10,12
0.5,34.0,20,24
0.5,16.0,14,18
0.5,31.0,18,20
0.5,30.0,24,32
0.5,17.0,16,24
0.5,31.0,20,26
0.5,15.0,12,14
0.5,20.0,18,22
0.5,23.0,14,16
0.5,24.0,20,28
0.5,44.0,28,32
0.5,29.0,22,22
0.5,25.0,14,14
0.5,27.0,12,18
0.5,25.0,18,20
0.5,24.0,16,20
0.5,28.0,18,18
0.5,32.0,20,24
0.5,46.0,24,32
0.5,21.0,16,18
0.5,28.0,16,24
0.5,45.0,22,28
0.5,30.0,18,22
0.5,19.0,12,14
0.5,48.0,24,30
0.5,35.0,18,18
0.5,23.0,14,18
0.5,32.0,18,22
0.5,18.0,10,10
0.5,41.0,24,36
0.5,32.0,16,22
0.5,27.0,16,22
0.5,25.0,16,16
0.5,24.0,20,28
0.5,21.0,10,16
0.5,33.0,16,18
0.5,29.0,20,32
0.5,41.0,26,32
0.5,19.0,14,16
0.5,30.0,18,18
0.5,46.0,24,32
0.5,14.0,8,12
0.5,19.0,18,22
0.5,40.0,20,26
0.5,13.0,8,10
0.5,32.0,18,26
0.5,26.0,16,16
0.5,28.0,22,28
0.5,36.0,22,30
0.5,25.0,16,22
0.5,45.0,22,26
0.5,26.0,12,18
0.5,22.0,20,20
0.5,25.0,12,22
0.5,21.0,12,14
0.5,20.0,14,14
0.5,25.0,16,22
0.5,36.0,22,28
0.5,25.0,18,20
0.5,29.0,22,24
0.5,34.0,18,18
0.5,28.0,22,30
0.5,22.0,12,12
0.5,20.0,12,12
0.5,20.0,16,20
0.5,24.0,16,24
0.5,24.0,12,14
0.5,32.0,16,20
0.5,33.0,18,26
0.5,30.0,18,22
0.5,35.0,20,30
0.5,38.0,18,18
0.5,27.0,12,12
0.5,37.0,20,24
0.5,13.0,10,12
0.5,27.0,16,18
0.5,29.0,16,20
0.5,40.0,20,24
0.5,28.0,18,24
0.5,38.0,22,32
0.5,24.0,12,14
0.5,39.0,20,30
0.5,36.0,26,40
0.5,24.0,16,18
0.5,30.0,16,22
0.5,23.0,10,16
0.5,24.0,12,16
0.5,42.0,26,32
0.5,27.0,14,24
0.5,26.0,16,18
1.0,55.0,32,50
1.0,55.0,40,42
1.0,51.0,34,34
1.0,51.0,34,40
1.0,47.0,34,40
1.0,59.0,36,46
1.0,62.0,34,40
1.0,60.0,34,36
1.0,47.0,34,50
1.0,56.0,32,38
1.0,59.0,34,48
1.0,52.0,36,40
1.0,50.0,34,46
1.0,58.0,38,40
1.0,56.0,36,52
1.0,52.0,36,44
1.0,58.0,34,38
1.0,53.0,32,44
1.0,65.0,36,38
1.0,64.0,34,42
1.0,55.0,34,38
1.0,52.0,32,42
1.0,61.0,32,40
1.0,52.0,36,46
1.0,47.0,36,48
1.0,60.0,32,44
1.0,56.0,34,50
1.0,54.0,34,50
1.0,60.0,32,40
1.0,47.0,32,42
1.0,56.0,32,40
1.0,47.0,32,40
1.0,48.0,32,46
1.0,62.0,32,42
1.0,52.0,32,50
1.0,56.0,36,44
1.0,57.0,36,36
1.0,61.0,36,48
1.0,60.0,34,50
1.0,56.0,36,44
1.0,58.0,34,34
1.0,51.0,34,44
1.0,54.0,36,46
1.0,63.0,34,42
1.0,48.0,34,40
1.0,47.0,38,48
1.0,54.0,32,48
1.0,58.0,34,50
1.0,48.0,34,42
1.0,65.0,32,42
1.0,53.0,32,44
1.0,55.0,36,44
1.0,61.0,32,38
1.0,51.0,34,38
1.0,54.0,32,48
1.0,59.0,34,46
1.0,59.0,32,36
1.0,62.0,34,40
1.0,59.0,36,42
1.0,55.0,36,42
1.0,67.0,32,42
1.0,53.0,36,44
1.0,54.0,34,34
1.0,60.0,34,36
1.0,46.0,34,46
1.0,53.0,34,38
1.0,51.0,34,42
1.0,47.0,34,36
1.0,59.0,32,38
1.0,53.0,34,36
1.0,65.0,32,38
1.0,52.0,34,48
1.0,53.0,32,44
1.0,58.0,34,52
1.0,62.0,34,38
1.0,56.0,34,34
1.0,55.0,32,36
1.0,52.0,36,42
1.0,50.0,32,36
1.0,56.0,32,44
1.0,49.0,32,32
1.0,57.0,34,48
1.0,59.0,36,36
1.0,56.0,34,44
1.0,57.0,34,42
1.0,51.0,34,36
1.0,50.0,34,38
1.0,58.0,36,46
1.0,67.0,34,46
1.0,48.0,32,46
1.0,51.0,34,54
1.0,55.0,32,32
1.0,56.0,34,48
1.0,59.0,32,40
1.0,53.0,32,52
1.0,56.0,34,44
1.0,54.0,34,42
1.0,50.0,34,40
1.0,56.0,36,48
1.0,62.0,32,48
1.0,61.0,34,38
1.0,55.0,34,34
1.0,55.0,32,42
1.0,52.0,34,36
1.0,62.0,40,50
1.0,51.0,34,44
1.0,50.0,34,44
1.0,58.0,34,42
1.0,58.0,34,38
1.0,51.0,34,40
1.0,55.0,32,36
1.0,51.0,32,48
1.0,63.0,34,44
1.0,54.0,36,50
1.0,61.0,32,34
1.0,53.0,34,46
1.0,62.0,34,42
1.0,48.0,34,44
1.0,56.0,32,36
1.0,56.0,32,32
1.0,54.0,36,42
1.0,69.0,36,56
1.0,55.0,32,36
1.0,52.0,32,40
1.0,63.0,32,38
1.0,57.0,32,40
1.0,59.0,32,56
1.0,58.0,36,46
1.0,53.0,36,44
1.0,57.0,36,46
1.0,64.0,34,42
1.0,64.0,32,40
1.0,55.0,32,40
1.0,56.0,36,46
1.0,49.0,38,44
1.0,51.0,34,44
1.0,56.0,32,34
1.0,62.0,32,38
1.0,56.0,34,40
1.0,58.0,32,46
1.0,52.0,36,46
1.0,57.0,36,44
1.0,57.0,32,42
1.0,49.0,32,36
1.0,56.0,34,40
1.0,62.0,34,42
1.0,60.0,32,54
1.0,59.0,32,42
1.0,51.0,34,40
1.0,56.0,36,48
1.0,60.0,36,42
1.0,51.0,38,40
1.0,55.0,32,36
1.0,64.0,36,38
1.0,52.0,36,38
1.0,58.0,34,42
1.0,62.0,34,42
1.0,57.0,34,40
1.0,48.0,34,42
1.0,61.0,34,56
1.0,59.0,34,46
1.0,58.0,32,42
1.0,58.0,36,44
1.0,57.0,34,50
1.0,69.0,32,44
1.0,53.0,36,48
1.0,53.0,32,38
1.0,51.0,32,42
1.0,64.0,34,42
1.0,53.0,36,42
1.0,64.0,34,44
1.0,58.0,34,42
1.0,56.0,32,34
1.0,59.0,36,44
1.0,56.0,36,40
1.0,54.0,38,44
1.0,61.0,34,44
1.0,49.0,34,38
1.0,54.0,38,52
1.0,54.0,38,48
1.0,57.0,32,40
1.0,55.0,32,40
1.0,55.0,34,46
1.0,53.0,34,38
1.0,54.0,34,46
1.0,61.0,34,46
1.0,60.0,32,48
1.0,62.0,32,38
1.0,55.0,36,36
1.0,51.0,32,44
1.0,59.0,32,46
1.0,54.0,32,32
1.0,50.0,34,40
1.0,61.0,34,38
1.0,54.0,36,40
1.0,56.0,36,38
1.0,62.0,32,44
1.0,47.0,34,38
1.0,51.0,38,48
1.0,51.0,36,42
1.0,50.0,32,36
1.0,61.0,34,44
1.0,56.0,32,38
1.0,54.0,34,36
1.0,53.0,32,44
1.0,50.0,34,46
1.0,47.0,38,44
1.0,53.0,34,44
1.0,58.0,36,44
1.0,64.0,34,38
1.0,61.0,34,40
1.0,53.0,32,34
1.0,53.0,34,40
1.0,54.0,34,48
1.0,51.0,36,46
1.0,52.0,36,44
1.0,56.0,34,42
1.0,60.0,32,32
1.0,52.0,36,50
1.0,43.0,32,40
1.0,59.0,32,44
1.0,59.0,32,44
1.0,52.0,34,40
1.0,56.0,34,38
1.0,60.0,32,42
1.0,65.0,34,42
1.0,55.0,32,36
1.0,53.0,32,34
1.0,59.0,32,34
1.0,53.0,34,46
1.0,53.0,34,44
1.0,56.0,34,50
1.0,52.0,32,46
1.0,52.0,36,38
1.0,55.0,34,42
1.0,54.0,38,42
1.0,57.0,32,38
1.0,51.0,40,60
1.0,59.0,32,42
1.0,49.0,36,42
1.0,56.0,32,42
1.0,57.0,32,38
1.0,61.0,34,42
1.0,51.0,32,40
1.0,58.0,36,48
1.0,54.0,34,44
1.0,56.0,32,46
1.0,53.0,34,40
1.0,66.0,32,48
1.0,52.0,36,42
1.0,58.0,32,44
1.0,49.0,36,46
1.0,59.0,32,38
1.0,59.0,36,44
1.0,49.0,34,46
1.0,52.0,32,46
1.0,59.0,32,40
1.0,52.0,36,44
1.0,51.0,34,44
1.0,57.0,32,44
1.0,54.0,32,38
1.0,58.0,36,40
1.0,54.0,34,40
1.0,51.0,36,44
1.0,56.0,32,44
1.0,60.0,32,32
1.0,54.0,36,40
1.0,58.0,34,40
1.0,62.0,36,54
1.0,62.0,34,40
1.0,59.0,36,44
1.0,59.0,34,42
1.0,51.0,34,38
1.0,56.0,34,46
1.0,53.0,34,40
1.0,52.0,34,42
1.0,54.0,32,38
1.0,52.0,32,36
1.0,58.0,34,38
1.0,56.0,34,44
1.0,56.0,34,42
1.0,57.0,34,42
1.0,58.0,32,44
1.0,63.0,32,46
1.0,58.0,34,46
1.0,47.0,32,36
1.0,53.0,32,38
1.0,56.0,34,44
1.0,56.0,34,38
1.0,60.0,36,46
1.0,65.0,32,46
1.0,60.0,32,38
1.0,63.0,32,48
1.0,62.0,32,46
1.0,61.0,32,52
1.0,55.0,32,34
1.0,63.0,32,50
1.0,59.0,32,36
1.0,60.0,36,48
1.0,60.0,36,42
1.0,56.0,36,42
1.0,48.0,34,44
1.0,45.0,32,36
1.0,50.0,34,46
1.0,55.0,32,44
1.0,55.0,34,48
1.0,59.0,34,44
1.0,62.0,36,52
1.0,54.0,38,52
1.0,57.0,34,40
1.0,61.0,34,44
1.0,54.0,34,52
1.0,51.0,32,44
1.0,60.0,36,44
1.0,47.0,34,38
1.0,49.0,34,40
1.0,52.0,32,44
1.0,53.0,36,42
1.0,46.0,34,52
1.0,52.0,34,44
1.0,64.0,34,42
1.0,64.0,32,34
1.0,54.0,34,46
1.0,51.0,34,44
1.0,51.0,32,46
1.0,54.0,34,42
