nniMoves,edgeheights,constraintdists,estdists
0.5,4.0,2,2
0.5,15.0,6,10
0.5,13.0,8,8
0.5,3.0,2,2
0.5,20.0,10,28
0.5,14.0,8,14
0.5,6.0,4,4
0.5,10.0,8,12
0.5,29.0,14,20
0.5,19.0,14,14
0.5,9.0,4,4
0.5,15.0,8,8
0.5,6.0,4,8
0.5,13.0,10,12
0.5,15.0,8,12
0.5,19.0,8,12
0.5,8.0,6,6
0.5,18.0,12,16
0.5,9.0,6,6
0.5,9.0,4,4
0.5,11.0,6,12
0.5,16.0,10,10
0.5,16.0,8,12
0.5,14.0,10,10
0.5,21.0,14,14
0.5,14.0,8,8
0.5,9.0,8,8
0.5,15.0,8,8
0.5,17.0,10,12
0.5,7.0,4,4
0.5,22.0,12,18
0.5,24.0,12,14
0.5,18.0,8,10
0.5,21.0,12,14
0.5,11.0,8,10
0.5,13.0,8,12
0.5,15.0,8,8
0.5,12.0,10,14
0.5,7.0,6,12
0.5,12.0,6,8
0.5,17.0,8,12
0.5,20.0,12,12
0.5,18.0,10,14
0.5,10.0,6,6
0.5,17.0,8,10
0.5,18.0,16,24
0.5,30.0,14,20
0.5,14.0,10,10
0.5,17.0,12,18
0.5,14.0,10,12
0.5,21.0,12,14
0.5,3.0,2,2
0.5,11.0,8,8
0.5,17.0,8,12
0.5,13.0,10,18
0.5,15.0,8,12
0.5,5.0,6,6
0.5,11.0,8,8
0.5,3.0,4,4
0.5,15.0,10,14
0.5,11.0,6,8
0.5,17.0,10,12
0.5,16.0,10,10
0.5,15.0,12,12
0.5,3.0,4,4
0.5,8.0,6,6
0.5,12.0,6,6
0.5,19.0,10,12
0.5,19.0,10,12
0.5,7.0,4,4
0.5,13.0,8,14
0.5,22.0,12,16
0.5,15.0,10,16
0.5,16.0,10,12
0.5,15.0,8,8
0.5,9.0,6,6
0.5,18.0,14,16
0.5,4.0,4,4
0.5,14.0,6,10
0.5,17.0,12,14
0.5,20.0,10,10
0.5,17.0,12,16
0.5,9.0,8,12
0.5,9.0,8,8
0.5,12.0,10,12
0.5,20.0,10,12
0.5,0.0,0,0
0.5,16.0,10,10
0.5,16.0,10,14
0.5,21.0,10,10
0.5,16.0,8,8
0.5,21.0,12,20
0.5,15.0,8,16
0.5,9.0,6,6
0.5,13.0,6,12
0.5,9.0,8,8
0.5,10.0,6,6
0.5,16.0,8,8
0.5,17.0,8,8
0.5,12.0,4,4
0.5,11.0,6,10
0.5,6.0,4,4
0.5,13.0,8,12
0.5,10.0,6,10
0.5,6.0,4,4
0.5,13.0,10,12
0.5,6.0,6,6
0.5,15.0,8,12
0.5,5.0,4,4
0.5,11.0,8,8
0.5,9.0,6,12
0.5,13.0,8,12
0.5,13.0,12,12
0.5,19.0,14,14
0.5,21.0,12,16
0.5,20.0,8,12
0.5,23.0,14,14
0.5,16.0,10,14
0.5,9.0,6,6
0.5,16.0,8,8
0.5,19.0,8,12
0.5,15.0,6,10
0.5,18.0,12,14
0.5,2.0,4,4
0.5,25.0,16,20
0.5,12.0,6,10
0.5,15.0,10,10
0.5,18.0,10,14
0.5,9.0,8,12
0.5,10.0,6,14
0.5,18.0,8,10
0.5,7.0,8,10
0.5,5.0,4,6
0.5,14.0,6,8
0.5,17.0,6,6
0.5,28.0,12,16
0.5,19.0,12,16
0.5,9.0,8,12
0.5,13.0,8,8
0.5,22.0,10,16
0.5,8.0,6,6
0.5,15.0,8,12
0.5,9.0,6,6
0.5,22.0,10,14
0.5,11.0,8,8
0.5,15.0,14,18
0.5,3.0,2,2
0.5,7.0,4,6
0.5,19.0,10,24
0.5,13.0,6,6
0.5,17.0,14,14
0.5,25.0,12,14
0.5,15.0,10,12
0.5,8.0,6,6
0.5,8.0,6,6
0.5,14.0,10,10
0.5,5.0,4,8
0.5,27.0,12,14
0.5,16.0,10,18
0.5,15.0,10,10
0.5,31.0,14,26
0.5,3.0,4,4
0.5,14.0,6,6
0.5,7.0,6,10
0.5,6.0,6,6
0.5,12.0,8,12
0.5,5.0,4,8
0.5,11.0,8,10
0.5,3.0,2,2
0.5,24.0,14,20
0.5,5.0,6,6
0.5,18.0,14,18
0.5,9.0,8,8
0.5,17.0,8,12
0.5,21.0,10,12
0.5,20.0,10,14
0.5,7.0,8,8
0.5,18.0,8,8
0.5,8.0,4,4
0.5,16.0,8,8
0.5,6.0,6,8
0.5,17.0,12,12
0.5,15.0,10,12
0.5,15.0,10,10
0.5,12.0,6,8
0.5,4.0,4,6
0.5,17.0,8,18
0.5,9.0,4,4
0.5,4.0,4,4
0.5,15.0,10,14
0.5,12.0,8,10
0.5,16.0,8,8
0.5,14.0,8,8
0.5,12.0,6,6
0.5,26.0,14,16
0.5,3.0,2,4
0.5,4.0,4,4
0.5,16.0,10,10
0.5,18.0,10,12
0.5,9.0,6,8
0.5,20.0,10,18
0.5,13.0,6,6
0.5,8.0,8,8
0.5,5.0,4,4
0.5,14.0,10,10
0.5,8.0,8,10
0.5,12.0,8,8
0.5,9.0,6,18
0.5,8.0,6,6
0.5,11.0,8,12
0.5,15.0,8,8
0.5,16.0,12,12
0.5,23.0,14,14
0.5,17.0,10,10
0.5,24.0,16,18
0.5,22.0,14,18
0.5,15.0,8,14
0.5,14.0,8,8
0.5,3.0,2,2
0.5,22.0,18,22
0.5,11.0,4,6
0.5,11.0,6,8
0.5,6.0,4,4
0.5,3.0,2,2
0.5,21.0,12,16
0.5,26.0,16,18
0.5,15.0,8,8
0.5,16.0,8,10
0.5,6.0,4,4
0.5,17.0,8,12
0.5,21.0,14,20
0.5,11.0,6,8
0.5,20.0,8,8
0.5,5.0,6,6
0.5,26.0,18,26
0.5,13.0,8,10
0.5,15.0,8,8
0.5,17.0,10,18
0.5,24.0,14,16
0.5,23.0,14,16
0.5,6.0,6,6
0.5,11.0,10,10
0.5,15.0,8,10
0.5,13.0,8,10
0.5,10.0,8,14
0.5,11.0,10,10
0.5,22.0,10,18
0.5,18.0,8,12
0.5,15.0,8,8
0.5,9.0,4,4
0.5,7.0,4,10
0.5,15.0,8,8
0.5,23.0,12,12
0.5,13.0,12,12
0.5,23.0,12,18
0.5,10.0,8,8
0.5,18.0,8,10
0.5,10.0,6,6
0.5,5.0,4,4
0.5,10.0,6,8
0.5,13.0,6,6
0.5,17.0,8,12
0.5,16.0,10,12
0.5,17.0,10,14
0.5,22.0,12,16
0.5,18.0,10,14
0.5,7.0,6,6
0.5,21.0,10,14
0.5,30.0,14,18
0.5,11.0,6,6
0.5,0.0,0,0
0.5,12.0,12,12
0.5,3.0,2,6
0.5,20.0,10,10
0.5,17.0,8,14
0.5,9.0,6,6
0.5,22.0,10,10
0.5,19.0,14,16
0.5,5.0,4,4
0.5,22.0,14,18
0.5,5.0,4,4
0.5,10.0,8,8
0.5,20.0,12,22
0.5,14.0,6,10
0.5,8.0,6,6
0.5,23.0,14,18
0.5,12.0,10,10
0.5,7.0,6,12
0.5,13.0,10,10
0.5,19.0,10,14
0.5,15.0,6,8
0.5,7.0,4,4
0.5,22.0,12,16
0.5,15.0,8,10
0.5,13.0,10,14
0.5,16.0,8,8
0.5,17.0,8,12
0.5,9.0,8,8
0.5,6.0,4,4
0.5,20.0,14,16
0.5,10.0,10,10
0.5,11.0,8,8
0.5,19.0,6,8
0.5,20.0,8,10
0.5,15.0,8,12
0.5,26.0,10,16
0.5,19.0,12,12
0.5,26.0,14,14
0.5,20.0,8,8
0.5,9.0,6,6
0.5,11.0,4,8
0.5,25.0,10,20
0.5,12.0,8,8
0.5,11.0,6,10
0.5,7.0,6,12
0.5,16.0,6,6
0.5,6.0,6,10
0.5,16.0,10,10
0.5,17.0,10,18
0.5,19.0,18,22
0.5,12.0,8,12
0.5,12.0,6,6
0.5,23.0,8,10
0.5,17.0,10,10
0.5,18.0,10,10
0.5,29.0,16,18
0.5,7.0,6,10
0.5,7.0,4,4
0.5,12.0,8,12
0.5,2.0,2,6
0.5,12.0,10,14
0.5,13.0,10,10
0.5,15.0,8,10
0.5,11.0,8,12
0.5,16.0,12,14
0.5,13.0,10,10
0.5,12.0,8,8
0.5,18.0,12,16
0.5,7.0,4,4
0.5,18.0,10,10
0.5,10.0,8,10
0.5,12.0,6,6
0.5,19.0,8,12
0.5,16.0,8,8
0.5,10.0,6,12
0.5,9.0,6,8
0.5,16.0,10,16
0.5,29.0,14,18
0.5,16.0,8,12
0.5,23.0,14,20
0.5,25.0,10,12
0.5,20.0,10,16
0.5,8.0,6,6
0.5,12.0,6,6
0.5,5.0,4,4
0.5,12.0,10,10
0.5,7.0,4,6
0.5,21.0,12,12
0.5,20.0,10,12
0.5,8.0,6,6
0.5,11.0,10,10
0.5,22.0,12,12
0.5,13.0,10,10
0.5,23.0,12,12
0.5,9.0,4,10
0.5,9.0,6,6
0.5,7.0,4,8
0.5,10.0,8,8
0.5,13.0,10,12
0.5,2.0,2,2
0.5,13.0,8,8
0.5,16.0,8,8
0.5,14.0,10,14
0.5,10.0,6,6
0.5,19.0,10,10
0.5,11.0,8,20
0.5,13.0,12,14
0.5,10.0,6,6
0.5,7.0,4,8
0.5,8.0,6,6
0.5,9.0,4,10
0.5,16.0,10,12
0.5,12.0,8,12
0.5,4.0,4,4
0.5,12.0,8,8
0.5,16.0,10,10
0.5,11.0,6,6
0.5,15.0,8,8
0.5,20.0,12,12
0.5,16.0,8,8
0.5,13.0,8,8
0.5,17.0,12,14
0.5,16.0,8,10
0.5,14.0,8,8
0.5,15.0,10,10
0.5,24.0,16,18
0.5,12.0,8,12
0.5,7.0,6,8
0.5,15.0,6,8
0.5,21.0,8,8
0.5,9.0,6,6
0.5,17.0,10,14
0.5,16.0,8,10
0.5,14.0,10,12
0.5,14.0,10,14
0.5,14.0,10,14
0.5,10.0,6,8
0.5,13.0,8,10
0.5,18.0,12,18
0.5,22.0,12,16
0.5,5.0,4,4
0.5,9.0,4,4
0.5,20.0,12,12
0.5,15.0,12,14
0.5,14.0,8,10
0.5,12.0,8,10
0.5,13.0,8,8
0.5,6.0,6,12
0.5,9.0,6,8
0.5,15.0,6,10
0.5,10.0,6,8
0.5,23.0,12,14
0.5,7.0,4,4
0.5,9.0,6,10
0.5,13.0,8,8
0.5,16.0,10,14
0.5,13.0,10,14
0.5,15.0,8,8
0.5,12.0,8,8
0.5,16.0,8,12
0.5,19.0,10,14
0.5,8.0,4,4
0.5,11.0,6,6
0.5,5.0,4,6
0.5,11.0,6,8
0.5,18.0,16,20
0.5,14.0,10,14
0.5,10.0,6,10
0.5,12.0,8,8
0.5,10.0,6,12
0.5,16.0,8,8
0.5,23.0,16,16
0.5,19.0,10,14
0.5,7.0,6,10
0.5,14.0,10,10
0.5,13.0,10,10
0.5,18.0,10,14
0.5,13.0,10,12
0.5,19.0,10,18
0.5,18.0,12,16
0.5,18.0,14,16
0.5,15.0,10,14
0.5,17.0,8,10
0.5,14.0,8,14
0.5,3.0,2,6
0.5,6.0,4,4
0.5,14.0,4,12
0.5,17.0,10,14
0.5,14.0,8,10
0.5,14.0,8,8
0.5,14.0,14,18
0.5,17.0,10,10
0.5,9.0,6,8
0.5,14.0,8,10
0.5,20.0,10,14
0.5,0.0,0,0
0.5,15.0,12,12
0.5,8.0,6,8
0.5,16.0,6,10
0.5,18.0,10,10
0.5,12.0,6,8
0.5,6.0,4,8
0.5,21.0,10,12
0.5,6.0,6,6
0.5,16.0,12,12
0.5,16.0,12,12
0.5,18.0,10,16
0.5,9.0,6,8
0.5,19.0,8,8
0.5,7.0,8,8
0.5,12.0,10,10
0.5,9.0,6,8
0.5,7.0,4,4
0.5,5.0,4,6
0.5,12.0,6,6
0.5,21.0,10,14
0.5,17.0,8,14
0.5,21.0,14,16
0.5,13.0,10,14
0.5,11.0,8,8
0.5,12.0,8,10
0.5,18.0,12,12
0.5,2.0,2,2
0.5,6.0,4,4
0.5,18.0,8,8
0.5,14.0,8,10
0.5,23.0,12,20
0.5,17.0,10,10
0.5,22.0,14,14
0.5,19.0,16,16
0.5,16.0,10,18
0.5,16.0,10,16
0.5,10.0,10,10
0.5,14.0,12,14
0.5,13.0,10,14
0.5,10.0,6,8
0.5,5.0,4,4
0.5,12.0,8,8
0.5,17.0,8,8
0.5,7.0,6,6
0.5,28.0,14,16
0.5,4.0,4,4
0.5,10.0,10,10
0.5,11.0,6,6
0.5,8.0,4,4
0.5,19.0,12,14
0.5,8.0,4,6
0.5,11.0,6,6
0.5,27.0,14,18
0.5,8.0,4,4
0.5,27.0,12,18
0.5,17.0,10,10
0.5,24.0,12,14
0.5,12.0,6,12
0.5,12.0,6,8
0.5,13.0,8,8
0.5,10.0,6,10
0.5,22.0,12,16
0.5,14.0,10,10
0.5,17.0,10,14
0.5,10.0,8,8
0.5,12.0,8,14
0.5,20.0,10,14
0.5,19.0,10,10
0.5,19.0,10,14
0.5,20.0,14,16
0.5,13.0,8,8
0.5,8.0,10,14
0.5,4.0,4,4
0.5,11.0,6,10
0.5,20.0,10,10
0.5,11.0,8,8
0.5,18.0,10,12
0.5,14.0,8,12
0.5,26.0,12,14
0.5,24.0,12,12
0.5,12.0,8,10
0.5,16.0,8,12
0.5,17.0,10,12
0.5,13.0,6,8
0.5,21.0,10,12
0.5,15.0,8,8
0.5,15.0,6,6
0.5,13.0,6,6
0.5,18.0,8,10
0.5,16.0,8,16
0.5,9.0,4,4
0.5,20.0,10,10
0.5,16.0,12,20
0.5,13.0,6,12
0.5,20.0,14,18
0.5,9.0,4,4
0.5,4.0,4,6
0.5,5.0,4,4
0.5,13.0,8,8
0.5,21.0,12,22
0.5,16.0,12,12
0.5,13.0,6,10
0.5,10.0,6,6
0.5,9.0,6,6
0.5,14.0,8,8
0.5,8.0,6,6
0.5,3.0,2,4
0.5,16.0,10,12
0.5,5.0,8,8
0.5,8.0,4,6
0.5,32.0,14,16
0.5,9.0,6,6
0.5,17.0,14,14
0.5,17.0,8,12
0.5,11.0,6,6
0.5,23.0,18,20
0.5,0.0,0,0
0.5,24.0,14,16
0.5,12.0,8,10
0.5,13.0,8,8
0.5,9.0,8,8
0.5,18.0,10,10
0.5,24.0,12,16
0.5,15.0,8,12
0.5,11.0,8,10
0.5,13.0,6,10
0.5,12.0,8,8
0.5,15.0,12,12
0.5,16.0,10,12
0.5,16.0,10,10
0.5,6.0,6,8
0.5,13.0,10,10
0.5,12.0,6,6
0.5,21.0,14,18
0.5,21.0,8,12
0.5,17.0,8,12
0.5,2.0,2,2
0.5,21.0,10,10
0.5,18.0,8,10
0.5,12.0,8,10
0.5,20.0,10,16
0.5,12.0,6,6
0.5,14.0,8,12
0.5,20.0,12,24
0.5,17.0,12,14
0.5,18.0,14,20
0.5,11.0,8,12
0.5,16.0,14,18
0.5,23.0,10,14
0.5,12.0,4,4
0.5,13.0,6,6
0.5,22.0,12,14
0.5,24.0,14,20
0.5,15.0,10,10
0.5,6.0,6,6
0.5,14.0,8,8
0.5,25.0,12,20
0.5,23.0,10,14
0.5,6.0,4,6
0.5,22.0,12,14
0.5,16.0,6,12
0.5,9.0,4,4
0.5,12.0,8,8
0.5,24.0,14,14
0.5,7.0,4,4
0.5,13.0,10,10
0.5,14.0,8,10
0.5,12.0,8,12
0.5,15.0,10,14
0.5,4.0,4,4
0.5,14.0,10,14
0.5,11.0,6,6
0.5,5.0,4,8
0.5,1.0,2,2
0.5,25.0,12,16
0.5,13.0,10,10
0.5,13.0,12,14
0.5,18.0,12,12
0.5,15.0,8,8
0.5,8.0,4,4
0.5,20.0,12,16
0.5,12.0,8,12
0.5,15.0,8,10
0.5,22.0,14,18
0.5,12.0,10,14
0.5,10.0,6,10
0.5,17.0,10,10
0.5,9.0,8,8
0.5,18.0,10,14
0.5,29.0,18,18
0.5,14.0,10,10
0.5,15.0,8,8
0.5,13.0,8,8
0.5,14.0,10,14
0.5,18.0,14,22
0.5,12.0,6,8
0.5,14.0,8,8
0.5,13.0,8,8
0.5,14.0,10,14
0.5,12.0,6,10
0.5,18.0,8,12
0.5,0.0,0,0
0.5,20.0,12,14
0.5,3.0,2,2
0.5,17.0,10,14
0.5,13.0,8,8
0.5,19.0,12,16
0.5,12.0,6,6
0.5,11.0,8,8
0.5,15.0,10,10
0.5,15.0,8,12
0.5,11.0,8,10
0.5,23.0,14,16
0.5,10.0,6,8
0.5,15.0,6,10
0.5,16.0,14,22
0.5,22.0,14,16
0.5,19.0,10,12
0.5,9.0,8,8
0.5,15.0,8,10
0.5,13.0,8,10
0.5,8.0,6,8
0.5,18.0,12,14
0.5,5.0,4,4
0.5,12.0,6,10
0.5,11.0,8,14
0.5,17.0,8,12
0.5,12.0,6,6
0.5,18.0,12,12
0.5,10.0,6,6
0.5,28.0,12,22
0.5,19.0,10,12
0.5,17.0,10,10
0.5,22.0,16,16
0.5,21.0,10,10
0.5,9.0,4,6
0.5,10.0,8,8
0.5,6.0,6,6
0.5,12.0,8,10
0.5,11.0,8,8
0.5,12.0,8,8
0.5,11.0,8,14
0.5,14.0,8,10
0.5,13.0,8,10
0.5,11.0,8,8
0.5,11.0,8,8
0.5,19.0,10,14
0.5,14.0,8,8
0.5,7.0,4,4
0.5,24.0,14,22
0.5,17.0,12,12
0.5,10.0,6,6
0.5,17.0,10,16
0.5,19.0,10,10
0.5,7.0,4,4
0.5,13.0,8,14
0.5,13.0,6,6
0.5,23.0,10,10
0.5,13.0,8,12
0.5,13.0,6,8
0.5,12.0,4,4
0.5,12.0,10,14
0.5,17.0,12,12
0.5,13.0,6,12
0.5,9.0,6,8
0.5,12.0,10,12
0.5,8.0,8,10
0.5,12.0,10,10
0.5,22.0,12,14
0.5,12.0,8,10
0.5,13.0,6,10
0.5,16.0,12,12
0.5,10.0,4,8
0.5,17.0,8,10
0.5,18.0,12,16
0.5,11.0,10,14
0.5,16.0,8,8
0.5,3.0,2,6
0.5,12.0,10,12
0.5,8.0,4,4
0.5,4.0,4,4
0.5,13.0,10,14
0.5,8.0,8,12
0.5,18.0,12,14
0.5,2.0,2,2
0.5,15.0,8,14
0.5,17.0,10,12
0.5,18.0,10,10
0.5,20.0,12,12
0.5,22.0,12,14
0.5,2.0,4,4
0.5,13.0,10,12
0.5,13.0,8,12
0.5,9.0,6,6
0.5,22.0,10,12
0.5,16.0,10,10
0.5,19.0,10,12
0.5,13.0,8,12
0.5,17.0,10,10
0.5,15.0,8,10
0.5,18.0,8,8
0.5,17.0,10,20
0.5,13.0,8,8
0.5,7.0,4,4
0.5,10.0,8,8
0.5,18.0,10,12
0.5,3.0,2,2
0.5,22.0,10,10
0.5,21.0,10,14
0.5,15.0,10,10
0.5,13.0,8,8
0.5,22.0,12,18
0.5,13.0,4,8
0.5,11.0,8,10
0.5,10.0,8,10
0.5,26.0,14,20
0.5,16.0,6,6
0.5,8.0,6,8
0.5,14.0,8,12
0.5,17.0,10,16
0.5,20.0,12,12
0.5,12.0,16,24
0.5,16.0,10,14
0.5,6.0,6,10
0.5,21.0,8,8
0.5,16.0,10,14
0.5,10.0,8,8
0.5,20.0,10,10
0.5,21.0,14,16
0.5,17.0,8,8
0.5,25.0,12,20
0.5,8.0,8,10
0.5,15.0,8,8
0.5,4.0,6,6
0.5,26.0,14,18
0.5,10.0,6,6
0.5,18.0,8,14
0.5,11.0,12,16
0.5,24.0,12,16
0.5,14.0,8,8
0.5,15.0,6,8
0.5,21.0,10,10
0.5,13.0,6,10
0.5,15.0,8,16
0.5,24.0,14,16
0.5,18.0,10,14
0.5,20.0,12,16
0.5,12.0,8,12
0.5,20.0,10,10
0.5,9.0,6,8
0.5,11.0,8,10
0.5,19.0,8,8
0.5,17.0,14,14
0.5,20.0,12,16
0.5,15.0,10,12
0.5,25.0,12,18
0.5,15.0,12,16
0.5,12.0,10,10
0.5,13.0,8,12
0.5,12.0,14,16
0.5,7.0,6,6
0.5,15.0,14,18
0.5,23.0,14,14
0.5,3.0,2,2
0.5,17.0,8,12
0.5,11.0,6,6
0.5,15.0,8,8
0.5,20.0,10,14
0.5,13.0,10,14
0.5,14.0,8,12
0.5,20.0,10,12
0.5,4.0,4,8
1.0,27.0,16,16
1.0,24.0,16,22
1.0,33.0,16,22
1.0,27.0,18,24
1.0,31.0,18,24
1.0,30.0,16,24
1.0,24.0,16,22
1.0,36.0,18,22
1.0,28.0,16,16
1.0,29.0,16,20
1.0,33.0,16,24
1.0,29.0,18,22
1.0,30.0,18,20
1.0,25.0,20,20
1.0,27.0,16,16
1.0,32.0,16,18
1.0,28.0,16,16
1.0,30.0,16,26
1.0,32.0,16,16
1.0,30.0,18,30
1.0,32.0,16,28
1.0,24.0,16,18
1.0,30.0,16,16
1.0,19.0,18,26
1.0,25.0,16,24
1.0,32.0,16,16
1.0,30.0,16,18
1.0,25.0,16,20
1.0,28.0,18,18
1.0,26.0,16,24
1.0,28.0,18,18
1.0,27.0,20,24
1.0,21.0,16,22
1.0,25.0,16,20
1.0,32.0,16,22
1.0,29.0,16,18
1.0,34.0,16,18
1.0,28.0,16,22
1.0,30.0,16,26
1.0,26.0,18,24
1.0,29.0,18,22
1.0,26.0,20,20
1.0,31.0,16,24
1.0,31.0,16,16
1.0,33.0,16,26
1.0,29.0,16,18
1.0,28.0,16,20
1.0,23.0,18,20
1.0,32.0,18,24
1.0,23.0,16,24
1.0,29.0,16,24
1.0,24.0,18,24
1.0,21.0,16,16
1.0,29.0,16,20
1.0,27.0,16,26
1.0,28.0,16,30
1.0,31.0,18,22
1.0,28.0,18,20
1.0,32.0,16,24
1.0,36.0,16,18
1.0,32.0,16,22
1.0,28.0,20,26
1.0,27.0,16,22
1.0,31.0,16,30
1.0,26.0,16,22
1.0,30.0,16,16
1.0,27.0,18,28
1.0,27.0,16,18
1.0,24.0,16,16
1.0,30.0,16,20
1.0,35.0,16,18
1.0,27.0,16,18
1.0,37.0,16,20
1.0,24.0,16,18
1.0,27.0,18,22
1.0,24.0,20,20
1.0,35.0,16,24
1.0,31.0,16,24
1.0,29.0,20,30
1.0,28.0,18,26
1.0,33.0,16,26
1.0,23.0,16,24
1.0,26.0,16,16
1.0,27.0,16,18
1.0,25.0,16,16
1.0,33.0,16,20
1.0,27.0,18,18
1.0,30.0,16,18
1.0,24.0,18,22
1.0,28.0,20,26
1.0,23.0,16,22
1.0,31.0,16,16
1.0,32.0,16,20
1.0,30.0,16,20
1.0,32.0,18,20
1.0,24.0,16,22
1.0,26.0,18,26
1.0,28.0,16,24
1.0,28.0,20,24
1.0,21.0,16,20
1.0,26.0,20,26
1.0,32.0,16,28
1.0,27.0,18,18
1.0,33.0,18,22
1.0,27.0,18,30
1.0,26.0,18,18
1.0,28.0,16,16
1.0,35.0,18,18
1.0,27.0,16,16
1.0,31.0,18,18
1.0,27.0,16,22
1.0,29.0,16,16
1.0,24.0,18,20
1.0,27.0,16,20
1.0,32.0,20,24
1.0,26.0,16,18
1.0,24.0,16,16
1.0,32.0,16,22
1.0,26.0,16,18
1.0,30.0,16,22
1.0,32.0,16,22
1.0,26.0,18,20
1.0,25.0,16,22
1.0,25.0,18,18
1.0,27.0,16,20
1.0,24.0,18,18
1.0,31.0,18,22
1.0,29.0,16,20
1.0,29.0,16,24
1.0,31.0,16,26
1.0,31.0,18,18
1.0,28.0,18,20
1.0,26.0,16,24
1.0,22.0,16,24
1.0,27.0,18,18
1.0,30.0,16,20
1.0,33.0,18,20
1.0,31.0,16,30
1.0,34.0,18,26
1.0,27.0,16,28
1.0,29.0,16,18
1.0,27.0,18,22
1.0,26.0,16,16
1.0,30.0,16,20
1.0,28.0,16,20
1.0,28.0,16,20
1.0,24.0,16,28
1.0,29.0,16,18
1.0,30.0,16,20
1.0,33.0,18,28
1.0,29.0,16,22
1.0,25.0,18,24
1.0,28.0,18,20
1.0,27.0,16,20
1.0,24.0,16,16
1.0,22.0,18,18
1.0,28.0,16,16
1.0,26.0,16,16
1.0,28.0,16,16
1.0,25.0,16,16
1.0,31.0,16,18
1.0,25.0,16,22
1.0,31.0,18,24
1.0,30.0,18,30
1.0,31.0,16,24
1.0,28.0,18,18
1.0,29.0,18,24
1.0,24.0,16,24
1.0,29.0,18,22
1.0,26.0,18,18
1.0,32.0,18,20
1.0,26.0,16,26
1.0,30.0,18,20
1.0,30.0,16,20
1.0,28.0,18,24
1.0,28.0,16,18
1.0,31.0,16,20
1.0,33.0,18,20
1.0,25.0,18,22
1.0,31.0,16,18
1.0,27.0,16,16
1.0,28.0,16,18
1.0,31.0,16,22
1.0,28.0,16,20
1.0,27.0,18,22
1.0,35.0,18,26
1.0,34.0,16,20
1.0,25.0,16,16
1.0,23.0,16,18
1.0,25.0,18,24
1.0,35.0,16,22
1.0,26.0,18,24
1.0,23.0,16,18
1.0,25.0,16,18
1.0,19.0,16,16
1.0,26.0,16,20
1.0,29.0,16,16
1.0,32.0,16,20
1.0,26.0,16,16
1.0,25.0,16,20
1.0,25.0,16,22
1.0,30.0,16,20
1.0,24.0,16,32
1.0,28.0,16,24
1.0,29.0,16,16
1.0,34.0,18,26
1.0,27.0,16,16
1.0,29.0,18,18
1.0,33.0,16,20
1.0,27.0,16,22
1.0,28.0,16,24
1.0,37.0,16,24
1.0,33.0,16,16
1.0,28.0,16,20
1.0,24.0,16,18
1.0,31.0,20,20
1.0,31.0,16,20
1.0,30.0,16,24
1.0,27.0,16,16
1.0,30.0,16,20
1.0,31.0,18,22
1.0,30.0,16,16
1.0,29.0,16,22
1.0,30.0,16,24
1.0,32.0,16,16
1.0,31.0,16,20
1.0,34.0,16,22
1.0,28.0,18,20
1.0,30.0,16,18
1.0,34.0,16,24
1.0,28.0,16,18
1.0,25.0,18,18
1.0,22.0,18,24
1.0,24.0,16,16
1.0,32.0,16,18
1.0,30.0,16,22
1.0,27.0,16,20
1.0,25.0,18,22
1.0,26.0,18,18
1.0,27.0,16,18
1.0,29.0,16,20
1.0,24.0,16,22
1.0,30.0,16,26
1.0,29.0,16,16
1.0,25.0,18,18
1.0,30.0,16,20
1.0,26.0,18,30
1.0,29.0,16,24
1.0,28.0,16,18
1.0,26.0,18,20
1.0,27.0,16,28
1.0,22.0,20,28
1.0,26.0,16,18
1.0,25.0,16,22
1.0,29.0,16,20
1.0,26.0,18,24
1.0,25.0,16,20
1.0,29.0,16,24
1.0,24.0,16,22
1.0,29.0,16,20
1.0,32.0,18,18
1.0,30.0,18,18
1.0,31.0,16,22
1.0,26.0,16,22
1.0,28.0,16,22
1.0,18.0,18,20
1.0,28.0,22,26
1.0,28.0,16,18
1.0,28.0,16,18
1.0,25.0,16,18
1.0,28.0,16,22
1.0,25.0,20,26
1.0,25.0,16,24
1.0,30.0,16,20
1.0,26.0,16,28
1.0,34.0,18,28
1.0,29.0,16,20
1.0,28.0,16,18
1.0,35.0,16,22
1.0,27.0,16,28
1.0,24.0,16,24
1.0,32.0,18,22
1.0,30.0,18,18
1.0,23.0,18,22
1.0,26.0,18,24
1.0,25.0,18,20
1.0,35.0,16,24
1.0,31.0,16,16
1.0,32.0,16,18
1.0,26.0,18,22
1.0,30.0,16,20
1.0,27.0,16,20
1.0,24.0,16,20
1.0,24.0,20,20
1.0,29.0,16,20
1.0,28.0,20,26
1.0,30.0,18,22
1.0,29.0,16,22
1.0,26.0,16,26
1.0,29.0,18,18
1.0,32.0,16,22
1.0,32.0,18,18
1.0,30.0,16,16
1.0,30.0,16,18
1.0,33.0,16,22
1.0,24.0,16,18
1.0,28.0,16,22
1.0,33.0,16,22
1.0,33.0,16,22
1.0,28.0,18,24
1.0,26.0,16,18
1.0,28.0,16,22
1.0,19.0,16,16
1.0,31.0,16,20
1.0,33.0,16,16
1.0,28.0,16,22
1.0,27.0,16,20
1.0,23.0,18,20
1.0,35.0,16,24
1.0,30.0,18,18
1.0,31.0,18,22
1.0,31.0,16,20
1.0,19.0,18,18
1.0,31.0,18,20
1.0,30.0,16,22
1.0,25.0,18,22
