nniMoves,edgeheights,constraintdists,estdists
1.0,19.0,8,8
1.0,13.0,8,8
1.0,14.0,8,10
1.0,16.0,8,8
1.0,16.0,8,8
1.0,15.0,10,10
1.0,10.0,8,8
1.0,10.0,8,8
1.0,16.0,8,8
1.0,17.0,8,10
1.0,13.0,8,8
1.0,18.0,8,8
1.0,16.0,8,8
1.0,12.0,10,10
1.0,14.0,8,10
1.0,13.0,8,8
1.0,14.0,8,12
1.0,17.0,8,8
1.0,17.0,8,8
1.0,16.0,8,8
1.0,13.0,8,8
1.0,10.0,8,12
1.0,12.0,8,8
1.0,17.0,8,8
1.0,17.0,8,12
1.0,14.0,8,8
1.0,8.0,10,10
1.0,14.0,8,10
1.0,12.0,8,8
1.0,16.0,8,8
1.0,9.0,8,8
1.0,12.0,10,10
1.0,14.0,8,8
1.0,13.0,8,10
1.0,14.0,10,10
1.0,9.0,8,8
1.0,13.0,8,8
1.0,12.0,8,10
1.0,12.0,8,8
1.0,14.0,8,8
1.0,12.0,8,8
1.0,9.0,10,10
1.0,19.0,8,8
1.0,11.0,10,10
1.0,13.0,8,10
1.0,13.0,10,10
1.0,16.0,10,10
1.0,14.0,8,10
1.0,16.0,8,8
1.0,13.0,8,8
1.0,11.0,8,8
1.0,9.0,8,8
1.0,17.0,8,8
1.0,13.0,8,8
1.0,9.0,10,10
1.0,16.0,8,8
1.0,9.0,10,10
1.0,15.0,8,8
1.0,15.0,8,8
1.0,11.0,8,8
1.0,14.0,8,8
1.0,13.0,8,8
1.0,10.0,8,8
1.0,17.0,8,8
1.0,14.0,8,8
1.0,15.0,8,8
1.0,11.0,8,8
1.0,15.0,8,8
1.0,14.0,8,10
1.0,16.0,8,8
1.0,16.0,10,10
1.0,15.0,8,10
1.0,13.0,10,10
1.0,12.0,8,8
1.0,16.0,8,8
1.0,9.0,10,10
1.0,12.0,8,8
1.0,10.0,8,8
1.0,13.0,8,8
1.0,15.0,10,12
1.0,12.0,12,12
1.0,13.0,8,8
1.0,15.0,8,8
1.0,12.0,8,8
1.0,16.0,8,8
1.0,17.0,8,8
1.0,14.0,8,10
1.0,13.0,8,8
1.0,15.0,8,10
1.0,12.0,10,10
1.0,18.0,8,8
1.0,16.0,8,8
1.0,15.0,8,8
1.0,15.0,8,12
1.0,12.0,8,8
1.0,13.0,10,10
1.0,14.0,8,8
1.0,11.0,10,10
1.0,12.0,8,8
1.0,14.0,10,12
1.0,11.0,10,10
1.0,17.0,8,8
1.0,18.0,8,10
1.0,14.0,8,12
1.0,17.0,8,8
1.0,14.0,8,8
1.0,12.0,8,8
1.0,15.0,8,12
1.0,18.0,10,12
1.0,17.0,8,8
1.0,14.0,8,8
1.0,16.0,8,8
1.0,13.0,8,10
1.0,13.0,8,8
1.0,16.0,10,10
1.0,15.0,8,12
1.0,13.0,8,8
1.0,14.0,8,8
1.0,13.0,8,8
1.0,13.0,8,8
1.0,11.0,8,8
1.0,10.0,8,8
1.0,18.0,8,12
1.0,14.0,8,8
1.0,17.0,8,8
1.0,12.0,8,8
1.0,12.0,8,10
1.0,12.0,10,10
1.0,19.0,8,10
1.0,16.0,8,10
1.0,9.0,8,8
1.0,13.0,10,14
1.0,16.0,8,10
1.0,14.0,8,12
1.0,14.0,8,10
1.0,12.0,8,8
1.0,15.0,8,8
1.0,14.0,10,12
1.0,15.0,8,8
1.0,14.0,8,10
1.0,12.0,10,10
1.0,12.0,8,12
1.0,13.0,8,8
1.0,16.0,8,8
1.0,11.0,8,8
1.0,15.0,10,14
1.0,11.0,8,8
1.0,16.0,8,8
1.0,14.0,8,12
1.0,11.0,8,8
1.0,12.0,8,12
1.0,13.0,10,10
1.0,14.0,8,8
1.0,17.0,10,10
1.0,12.0,8,12
1.0,14.0,10,14
1.0,13.0,8,8
1.0,11.0,8,8
1.0,18.0,8,10
1.0,10.0,10,10
1.0,16.0,8,16
1.0,10.0,8,8
1.0,15.0,8,8
1.0,13.0,8,10
1.0,14.0,8,10
1.0,14.0,8,10
1.0,11.0,8,10
1.0,14.0,8,8
1.0,11.0,8,8
1.0,14.0,8,8
1.0,11.0,8,8
1.0,9.0,10,10
1.0,11.0,8,8
1.0,11.0,8,12
1.0,12.0,8,8
1.0,12.0,8,8
1.0,14.0,10,10
1.0,11.0,8,8
1.0,11.0,10,10
1.0,13.0,8,10
1.0,13.0,8,12
1.0,13.0,10,10
1.0,12.0,8,8
1.0,11.0,8,8
1.0,13.0,10,10
1.0,11.0,10,10
1.0,17.0,8,10
1.0,12.0,8,8
1.0,15.0,10,10
1.0,10.0,8,8
1.0,15.0,8,8
1.0,16.0,10,10
1.0,16.0,8,10
1.0,14.0,8,8
1.0,13.0,8,8
1.0,13.0,8,8
1.0,14.0,8,8
1.0,15.0,8,8
1.0,10.0,8,8
1.0,16.0,8,8
1.0,16.0,8,8
1.0,17.0,8,8
1.0,16.0,8,14
1.0,17.0,8,10
1.0,15.0,8,8
1.0,12.0,8,8
1.0,10.0,8,8
1.0,16.0,8,10
1.0,16.0,10,10
1.0,16.0,8,8
1.0,12.0,10,14
1.0,10.0,8,8
1.0,9.0,8,8
1.0,16.0,8,12
1.0,18.0,10,10
1.0,16.0,8,8
1.0,13.0,8,8
1.0,17.0,8,12
1.0,14.0,8,8
1.0,15.0,8,8
1.0,15.0,8,10
1.0,11.0,10,10
1.0,14.0,8,8
1.0,13.0,8,8
1.0,8.0,10,10
1.0,13.0,8,8
1.0,13.0,8,10
1.0,17.0,8,10
1.0,14.0,8,8
1.0,12.0,8,8
1.0,13.0,8,8
1.0,15.0,10,10
1.0,16.0,8,8
1.0,14.0,8,8
1.0,15.0,8,8
1.0,14.0,8,8
1.0,13.0,8,10
1.0,15.0,8,8
1.0,12.0,8,8
1.0,17.0,8,12
1.0,10.0,8,8
1.0,14.0,8,8
1.0,15.0,8,8
1.0,15.0,10,10
1.0,10.0,8,8
1.0,12.0,8,8
1.0,15.0,8,8
1.0,18.0,8,8
1.0,14.0,8,8
1.0,16.0,8,12
1.0,13.0,8,8
1.0,13.0,8,8
1.0,18.0,8,10
1.0,16.0,8,8
1.0,11.0,8,8
1.0,13.0,8,8
1.0,15.0,8,8
1.0,12.0,10,12
1.0,15.0,8,10
1.0,8.0,8,8
1.0,12.0,10,10
1.0,16.0,8,8
1.0,12.0,8,8
1.0,16.0,8,10
1.0,18.0,10,10
1.0,16.0,10,10
1.0,13.0,8,8
1.0,13.0,10,10
1.0,13.0,8,8
1.0,16.0,10,10
1.0,14.0,10,12
1.0,17.0,8,8
1.0,12.0,10,10
1.0,11.0,8,8
1.0,17.0,8,8
1.0,12.0,8,8
1.0,11.0,8,8
1.0,11.0,8,8
1.0,18.0,8,10
1.0,11.0,8,12
1.0,15.0,8,16
1.0,15.0,8,8
1.0,11.0,10,10
1.0,13.0,8,8
1.0,11.0,8,8
1.0,17.0,8,12
1.0,12.0,10,10
1.0,13.0,10,10
1.0,12.0,8,8
1.0,17.0,8,12
1.0,15.0,10,12
1.0,15.0,8,8
1.0,13.0,8,12
1.0,12.0,8,8
1.0,13.0,10,12
1.0,10.0,8,8
1.0,14.0,8,8
1.0,14.0,8,8
1.0,13.0,8,8
1.0,15.0,8,8
1.0,13.0,8,8
1.0,14.0,8,8
1.0,15.0,10,10
1.0,13.0,8,8
1.0,11.0,8,12
1.0,17.0,8,12
1.0,10.0,8,8
1.0,12.0,8,8
1.0,15.0,8,12
1.0,14.0,10,10
1.0,15.0,8,8
1.0,13.0,10,10
1.0,12.0,8,8
1.0,10.0,8,8
1.0,15.0,8,8
1.0,15.0,8,8
1.0,8.0,8,8
1.0,13.0,10,10
1.0,14.0,8,8
1.0,18.0,8,12
1.0,12.0,10,10
1.0,9.0,8,8
1.0,9.0,8,8
1.0,12.0,10,10
1.0,15.0,8,8
1.0,17.0,8,8
1.0,14.0,8,8
1.0,14.0,10,10
1.0,11.0,10,10
1.0,15.0,8,8
1.0,16.0,10,10
1.0,10.0,8,8
1.0,10.0,8,8
1.0,11.0,8,10
1.0,13.0,8,8
1.0,14.0,8,8
1.0,16.0,10,10
1.0,15.0,8,8
1.0,14.0,10,10
1.0,15.0,8,8
1.0,12.0,8,10
1.0,14.0,8,8
1.0,13.0,8,8
1.0,13.0,8,8
1.0,12.0,8,8
1.0,12.0,8,8
1.0,13.0,8,8
1.0,9.0,10,10
1.0,17.0,8,12
1.0,17.0,10,10
1.0,13.0,8,8
1.0,13.0,8,10
1.0,9.0,8,8
1.0,14.0,8,8
1.0,10.0,8,8
1.0,11.0,10,10
1.0,16.0,8,8
1.0,14.0,8,8
1.0,14.0,8,8
1.0,16.0,8,10
1.0,11.0,8,8
1.0,11.0,8,8
1.0,15.0,8,8
1.0,14.0,8,8
1.0,14.0,8,10
1.0,14.0,8,8
1.0,13.0,8,8
1.0,15.0,10,10
1.0,17.0,8,8
1.0,16.0,8,8
1.0,9.0,10,10
1.0,10.0,10,10
1.0,11.0,8,8
1.0,13.0,10,10
1.0,8.0,8,8
1.0,12.0,10,10
1.0,18.0,10,10
1.0,18.0,8,8
1.0,12.0,8,8
1.0,12.0,8,8
1.0,16.0,8,8
1.0,16.0,8,10
1.0,14.0,8,8
1.0,11.0,8,8
1.0,12.0,8,10
1.0,13.0,8,10
1.0,11.0,10,10
1.0,15.0,8,8
1.0,16.0,10,12
1.0,9.0,8,8
1.0,12.0,8,8
1.0,11.0,8,8
1.0,16.0,8,8
1.0,9.0,10,10
1.0,13.0,10,12
1.0,11.0,8,10
1.0,16.0,8,8
1.0,11.0,10,10
1.0,15.0,10,10
1.0,14.0,8,10
1.0,10.0,8,8
1.0,14.0,8,8
1.0,11.0,10,10
1.0,10.0,10,10
1.0,14.0,10,10
1.0,13.0,8,8
1.0,13.0,8,10
1.0,13.0,8,8
1.0,16.0,8,8
1.0,16.0,8,8
1.0,12.0,10,10
1.0,16.0,8,8
1.0,14.0,10,10
1.0,19.0,8,10
1.0,13.0,8,8
1.0,14.0,8,10
1.0,16.0,8,10
1.0,17.0,10,10
1.0,13.0,10,10
1.0,18.0,8,8
1.0,12.0,8,8
1.0,9.0,8,8
1.0,15.0,8,8
1.0,14.0,8,8
1.0,17.0,10,10
1.0,15.0,10,10
1.0,12.0,10,10
1.0,10.0,8,8
1.0,16.0,8,8
1.0,13.0,8,8
1.0,15.0,10,10
1.0,12.0,8,8
1.0,16.0,10,10
1.0,12.0,8,8
1.0,14.0,8,8
1.0,14.0,8,8
1.0,12.0,8,8
1.0,11.0,10,10
1.0,14.0,8,12
1.0,11.0,10,10
1.0,15.0,8,8
1.0,13.0,8,8
1.0,10.0,10,10
1.0,14.0,8,8
1.0,16.0,8,8
1.0,17.0,8,10
1.0,15.0,8,10
1.0,13.0,8,8
1.0,18.0,10,10
1.0,17.0,8,8
1.0,14.0,8,10
1.0,16.0,8,8
1.0,13.0,8,8
1.0,16.0,8,8
1.0,16.0,8,8
1.0,14.0,8,8
1.0,12.0,8,8
1.0,13.0,8,10
1.0,11.0,10,10
1.0,13.0,10,10
1.0,9.0,8,8
1.0,13.0,8,8
1.0,14.0,10,10
1.0,14.0,10,12
1.0,13.0,8,8
1.0,12.0,8,10
1.0,12.0,8,8
1.0,10.0,8,8
1.0,12.0,8,8
1.0,12.0,8,8
1.0,12.0,8,8
1.0,14.0,8,8
1.0,15.0,10,10
1.0,15.0,8,10
1.0,12.0,8,12
1.0,12.0,8,8
1.0,9.0,10,10
1.0,7.0,8,10
1.0,14.0,8,10
1.0,15.0,8,8
1.0,11.0,8,12
1.0,11.0,8,8
1.0,12.0,8,8
1.0,15.0,8,10
1.0,17.0,8,12
1.0,14.0,10,10
1.0,11.0,8,8
1.0,16.0,8,12
1.0,15.0,8,10
1.0,15.0,10,10
1.0,16.0,8,8
1.0,14.0,8,8
1.0,16.0,10,10
1.0,14.0,10,10
1.0,9.0,8,8
1.0,14.0,8,10
1.0,10.0,8,8
1.0,18.0,8,8
1.0,11.0,8,8
1.0,13.0,8,8
1.0,13.0,10,10
1.0,16.0,8,10
1.0,7.0,8,8
1.0,14.0,8,8
1.0,14.0,8,12
1.0,12.0,8,8
1.0,15.0,8,8
1.0,13.0,10,10
1.0,15.0,8,8
1.0,10.0,8,8
1.0,13.0,8,8
1.0,15.0,8,8
1.0,13.0,8,8
1.0,16.0,10,12
1.0,15.0,10,14
1.0,13.0,8,8
1.0,15.0,8,8
1.0,12.0,10,10
1.0,16.0,8,8
1.0,8.0,8,8
1.0,14.0,8,8
1.0,17.0,8,8
1.0,14.0,8,10
1.0,17.0,10,12
1.0,13.0,8,8
1.0,13.0,10,10
1.0,15.0,8,10
1.0,13.0,8,8
1.0,18.0,8,10
1.0,11.0,8,14
1.0,18.0,8,8
1.0,12.0,8,12
1.0,14.0,8,8
1.0,10.0,8,8
1.0,12.0,8,8
1.0,13.0,8,8
1.0,14.0,8,8
1.0,16.0,8,8
1.0,11.0,8,12
1.0,13.0,8,8
1.0,15.0,8,8
1.0,16.0,8,8
1.0,14.0,8,10
1.0,15.0,8,8
1.0,12.0,8,8
1.0,13.0,8,8
1.0,13.0,10,10
1.0,15.0,8,8
1.0,16.0,8,8
1.0,9.0,8,8
1.0,10.0,8,8
1.0,10.0,10,10
1.0,14.0,8,8
1.0,16.0,8,10
1.0,17.0,8,8
1.0,9.0,8,8
1.0,15.0,8,10
1.0,17.0,10,10
1.0,15.0,8,8
1.0,18.0,8,8
1.0,10.0,8,14
1.0,16.0,8,8
1.0,15.0,10,10
1.0,16.0,12,12
1.0,13.0,8,8
1.0,17.0,8,8
1.0,15.0,8,12
1.0,12.0,10,10
1.0,18.0,8,14
1.0,11.0,8,8
1.0,15.0,8,8
1.0,17.0,8,8
1.0,15.0,8,10
1.0,12.0,8,8
1.0,14.0,8,8
1.0,8.0,8,8
1.0,14.0,8,8
1.0,14.0,8,8
1.0,14.0,8,8
1.0,12.0,8,8
1.0,15.0,10,12
1.0,16.0,8,10
1.0,12.0,8,8
1.0,13.0,8,8
1.0,14.0,8,8
1.0,17.0,8,12
1.0,17.0,10,10
1.0,9.0,8,8
1.0,16.0,8,16
1.0,13.0,8,8
1.0,13.0,8,10
1.0,11.0,8,10
1.0,15.0,8,10
1.0,14.0,10,12
1.0,13.0,8,8
1.0,11.0,10,10
1.0,15.0,8,8
1.0,15.0,10,12
1.0,15.0,8,8
1.0,15.0,8,8
1.0,17.0,8,10
1.0,13.0,8,10
1.0,15.0,8,8
1.0,11.0,8,8
1.0,15.0,8,8
1.0,13.0,8,8
1.0,18.0,10,12
1.0,16.0,8,8
1.0,17.0,8,8
1.0,15.0,8,8
1.0,10.0,8,8
1.0,10.0,8,8
1.0,13.0,8,10
1.0,12.0,8,12
1.0,11.0,8,8
1.0,13.0,8,8
1.0,13.0,8,8
1.0,16.0,10,10
1.0,14.0,8,12
1.0,13.0,8,8
1.0,14.0,8,10
1.0,16.0,10,10
1.0,18.0,8,10
1.0,11.0,8,8
1.0,15.0,8,12
1.0,11.0,8,8
1.0,14.0,8,10
1.0,14.0,8,8
1.0,11.0,8,8
1.0,16.0,8,8
1.0,15.0,8,10
1.0,14.0,8,8
1.0,11.0,8,8
1.0,11.0,8,8
1.0,13.0,10,10
1.0,12.0,10,10
1.0,11.0,8,8
1.0,13.0,8,8
1.0,11.0,8,8
1.0,16.0,8,8
1.0,15.0,10,10
1.0,16.0,8,8
1.0,14.0,8,8
1.0,11.0,8,8
1.0,12.0,10,10
1.0,18.0,8,8
1.0,12.0,8,8
1.0,14.0,8,8
1.0,17.0,8,8
1.0,18.0,8,8
1.0,14.0,10,10
1.0,13.0,10,10
1.0,10.0,8,8
1.0,16.0,10,14
1.0,11.0,8,8
1.0,12.0,8,8
1.0,10.0,10,10
1.0,13.0,10,10
1.0,11.0,8,8
1.0,14.0,8,10
1.0,15.0,10,12
1.0,17.0,8,8
1.0,17.0,10,12
1.0,12.0,8,8
1.0,17.0,8,12
1.0,14.0,8,8
1.0,11.0,8,8
1.0,16.0,8,8
1.0,16.0,8,10
1.0,11.0,8,8
1.0,13.0,8,10
1.0,14.0,8,10
1.0,14.0,10,12
1.0,13.0,8,8
2.0,13.0,18,18
2.0,16.5,12,16
2.0,11.0,6,6
2.0,11.0,12,16
2.0,13.0,18,18
2.0,15.5,12,14
2.0,15.5,16,16
2.0,14.0,16,16
2.0,14.5,20,22
2.0,11.0,14,14
2.0,15.0,12,12
2.0,14.5,18,18
2.0,15.5,12,14
2.0,11.5,14,14
2.0,14.5,16,18
2.0,17.0,18,20
2.0,12.5,14,14
2.0,12.5,16,20
2.0,12.0,12,12
2.0,15.0,18,20
2.0,17.5,16,18
2.0,10.0,10,10
2.0,12.5,16,16
2.0,15.0,8,10
2.0,15.0,16,20
2.0,12.5,14,14
2.0,13.0,16,18
2.0,16.0,14,18
2.0,10.0,14,16
2.0,16.5,16,20
2.0,11.0,10,10
2.0,14.0,14,16
2.0,14.0,16,18
2.0,13.5,12,12
2.0,13.0,12,14
2.0,14.5,14,14
2.0,11.5,16,18
2.0,14.5,18,20
2.0,10.5,16,16
2.0,15.5,20,24
2.0,16.0,16,16
2.0,15.5,14,14
2.0,10.5,12,12
2.0,14.5,16,20
2.0,12.0,16,16
2.0,10.5,18,22
2.0,14.5,16,16
2.0,15.0,18,18
2.0,13.5,20,18
2.0,12.5,14,16
2.0,12.5,10,10
2.0,16.0,10,10
2.0,14.0,16,16
2.0,14.0,18,18
2.0,14.0,14,14
2.0,10.0,18,18
2.0,16.0,16,18
2.0,16.0,16,16
2.0,15.0,12,14
2.0,11.5,14,14
2.0,14.0,16,16
2.0,14.0,16,18
2.0,14.5,16,16
2.0,16.5,14,18
2.0,14.0,18,20
2.0,11.0,14,14
2.0,11.5,16,16
2.0,13.5,14,16
2.0,14.0,16,16
2.0,9.5,12,12
2.0,12.0,16,18
2.0,15.5,14,18
2.0,13.0,14,14
2.0,16.0,12,12
2.0,16.5,16,18
2.0,13.0,16,16
2.0,11.0,18,18
2.0,15.0,12,16
2.0,16.0,18,20
2.0,13.5,18,20
2.0,16.5,12,14
2.0,13.5,14,14
2.0,14.0,14,14
2.0,13.5,16,16
2.0,14.5,16,16
2.0,15.0,14,18
2.0,15.5,14,16
2.0,15.5,16,16
2.0,17.0,12,14
2.0,11.0,16,18
2.0,14.5,16,20
2.0,13.0,12,12
2.0,11.5,18,18
2.0,14.0,16,16
2.0,13.0,16,16
2.0,13.5,12,12
2.0,15.5,16,16
2.0,13.5,16,16
2.0,9.0,10,10
2.0,15.5,18,20
2.0,12.5,16,18
2.0,15.0,16,16
2.0,10.5,16,16
2.0,15.5,16,16
2.0,12.0,12,14
2.0,12.0,16,16
2.0,14.5,14,14
2.0,15.0,14,14
2.0,10.0,10,10
2.0,14.5,16,18
2.0,12.0,16,18
2.0,13.0,14,14
2.0,13.0,18,18
2.0,12.5,14,14
2.0,12.5,16,20
2.0,13.0,18,18
2.0,17.0,16,18
2.0,17.0,16,18
2.0,14.5,14,16
2.0,12.0,12,12
2.0,14.0,14,14
2.0,17.0,14,14
2.0,14.0,12,12
2.0,13.5,16,20
2.0,15.0,14,14
2.0,12.5,18,22
2.0,15.0,16,20
2.0,13.0,16,16
2.0,14.0,18,18
2.0,12.5,16,20
2.0,16.0,16,16
2.0,9.0,12,12
2.0,12.0,16,16
2.0,13.5,16,16
2.0,13.5,10,10
2.0,12.5,16,18
2.0,13.0,18,18
2.0,16.5,10,12
2.0,10.5,12,12
2.0,14.5,18,18
2.0,13.0,16,20
2.0,15.5,12,12
2.0,14.0,18,18
2.0,8.5,16,16
2.0,13.0,12,12
2.0,12.5,16,16
2.0,14.5,12,16
2.0,14.5,18,22
2.0,17.0,16,18
2.0,13.0,12,22
2.0,13.0,10,10
2.0,15.0,14,16
2.0,13.0,14,14
2.0,12.0,18,16
2.0,16.0,16,16
2.0,16.0,14,18
2.0,13.5,10,10
2.0,14.5,12,12
2.0,14.0,16,18
2.0,15.0,16,22
2.0,13.5,16,16
2.0,11.5,14,16
2.0,13.0,12,12
2.0,14.5,14,14
2.0,12.0,6,6
2.0,12.5,16,16
2.0,13.0,16,16
2.0,12.5,16,20
2.0,14.5,16,20
2.0,15.5,6,6
2.0,12.5,20,20
2.0,14.0,16,16
2.0,15.5,12,12
2.0,13.5,12,12
2.0,13.5,12,14
2.0,14.5,18,18
2.0,12.5,18,18
2.0,15.0,20,20
2.0,16.5,12,12
2.0,15.0,16,16
2.0,15.0,20,20
2.0,14.0,14,18
2.0,16.0,14,14
2.0,10.5,10,10
2.0,14.5,16,16
2.0,13.0,14,14
2.0,14.5,10,10
2.0,9.0,10,10
2.0,16.5,16,16
2.0,12.0,16,16
2.0,12.5,16,18
2.0,13.0,14,16
2.0,13.0,10,10
2.0,14.5,12,18
2.0,10.5,16,16
2.0,13.0,16,20
2.0,10.5,16,16
2.0,10.5,14,18
2.0,12.0,14,18
2.0,14.0,20,22
2.0,15.0,16,16
2.0,14.0,10,14
2.0,15.5,14,16
2.0,15.5,14,16
2.0,12.5,16,18
2.0,17.0,12,14
2.0,13.5,16,20
2.0,15.0,12,14
2.0,11.5,16,16
2.0,13.5,14,18
2.0,14.5,16,18
2.0,10.5,16,18
2.0,11.0,18,18
2.0,15.5,18,20
2.0,13.0,18,20
2.0,13.5,12,14
2.0,11.5,16,16
2.0,14.5,14,14
2.0,13.5,14,14
2.0,14.5,16,20
2.0,10.5,16,16
2.0,13.0,18,20
2.0,12.5,8,8
2.0,13.0,16,16
2.0,12.5,10,10
2.0,11.0,20,26
2.0,15.5,12,14
2.0,10.5,16,16
2.0,11.5,14,14
2.0,14.5,12,12
2.0,13.5,10,12
2.0,14.5,16,22
2.0,14.5,14,14
2.0,15.5,18,20
2.0,13.0,16,16
2.0,13.5,16,16
2.0,16.0,14,18
2.0,13.0,18,22
2.0,11.5,18,22
2.0,11.5,12,12
2.0,12.5,16,20
2.0,13.0,12,12
2.0,12.0,12,12
2.0,17.0,16,16
2.0,11.0,14,14
2.0,17.5,16,16
2.0,11.5,22,22
2.0,13.5,18,20
2.0,13.5,12,14
2.0,12.0,12,12
2.0,14.0,14,14
2.0,15.0,18,20
2.0,12.5,18,18
2.0,12.0,14,14
2.0,15.5,12,12
2.0,18.0,12,12
2.0,16.0,22,30
2.0,14.5,12,12
2.0,12.5,14,14
2.0,12.5,12,12
2.0,14.0,16,16
2.0,11.0,16,18
2.0,10.5,18,18
2.0,15.0,16,16
2.0,16.0,16,20
2.0,15.0,14,18
2.0,13.5,16,18
2.0,14.0,16,18
2.0,13.0,14,14
2.0,13.0,14,14
2.0,15.0,16,16
2.0,13.0,16,16
2.0,13.0,16,16
2.0,16.0,16,18
2.0,16.0,14,16
2.0,13.5,16,20
2.0,12.0,16,16
2.0,12.5,14,14
2.0,11.5,14,18
2.0,11.0,12,12
2.0,12.5,18,18
2.0,14.0,14,16
2.0,11.5,12,12
2.0,12.5,16,20
2.0,12.5,14,14
2.0,11.5,16,14
2.0,13.0,16,16
2.0,16.5,14,16
2.0,11.5,10,10
2.0,16.0,18,18
2.0,14.5,14,16
2.0,14.0,12,16
2.0,13.0,16,16
2.0,12.5,10,14
2.0,11.0,20,22
2.0,11.0,16,16
2.0,13.0,12,18
2.0,15.5,14,22
2.0,14.0,16,18
2.0,13.0,12,12
2.0,15.0,12,16
2.0,15.5,20,24
2.0,11.0,14,14
2.0,13.5,12,12
2.0,14.0,14,14
2.0,10.5,14,14
2.0,12.5,16,16
2.0,14.0,14,14
2.0,15.0,16,20
2.0,14.0,16,20
2.0,12.0,16,16
2.0,14.0,14,14
2.0,14.0,16,18
2.0,15.0,16,16
2.0,13.0,14,14
2.0,12.5,18,18
2.0,13.5,16,16
2.0,13.5,12,14
2.0,13.5,16,20
2.0,13.5,14,14
2.0,15.5,16,16
2.0,11.5,14,14
2.0,12.5,16,16
2.0,12.0,14,14
2.0,14.0,16,18
2.0,15.0,18,18
2.0,15.0,16,18
2.0,11.5,16,16
2.0,14.5,14,14
2.0,13.5,20,22
2.0,15.0,14,18
2.0,11.0,18,18
2.0,10.5,12,12
2.0,13.5,16,16
2.0,13.0,16,20
2.0,13.5,12,12
2.0,16.5,14,14
2.0,14.0,10,10
2.0,10.0,16,16
2.0,11.0,16,16
2.0,12.5,16,20
2.0,10.5,20,20
2.0,13.0,18,18
2.0,12.5,12,12
2.0,13.5,16,24
2.0,12.0,14,18
2.0,10.5,18,18
2.0,11.0,14,14
2.0,14.5,14,14
2.0,17.0,14,16
2.0,12.0,14,14
2.0,14.0,10,12
2.0,14.5,18,22
2.0,17.5,12,16
2.0,14.0,16,16
2.0,11.0,14,14
2.0,15.5,16,18
2.0,16.0,10,10
2.0,12.5,16,18
2.0,13.5,16,16
2.0,14.5,14,18
2.0,14.0,14,16
2.0,13.5,16,18
2.0,11.5,16,16
2.0,14.5,14,14
2.0,14.5,20,18
2.0,13.5,16,18
2.0,13.5,14,14
2.0,14.5,16,16
2.0,10.5,12,12
2.0,15.0,16,22
2.0,11.5,16,16
2.0,14.0,12,14
2.0,16.0,14,14
2.0,14.0,16,16
2.0,12.5,18,22
2.0,14.5,12,16
2.0,11.0,16,16
2.0,14.0,16,16
2.0,15.0,12,12
2.0,16.5,16,18
2.0,12.0,14,14
2.0,14.0,16,16
2.0,16.0,14,18
2.0,13.0,8,8
2.0,15.5,18,18
2.0,12.0,16,20
2.0,12.5,14,14
2.0,12.0,18,18
2.0,14.5,16,22
2.0,12.5,14,14
2.0,12.5,12,18
2.0,14.0,22,22
2.0,13.0,12,12
2.0,13.5,16,16
2.0,14.5,14,14
2.0,14.0,16,18
2.0,13.0,16,20
2.0,13.5,16,20
2.0,15.5,16,16
2.0,14.0,12,18
2.0,10.0,14,16
2.0,11.0,12,12
2.0,14.0,14,18
2.0,13.0,14,16
2.0,13.5,16,16
2.0,14.5,18,22
2.0,15.5,14,14
2.0,11.5,16,18
2.0,14.5,18,18
2.0,15.0,16,16
2.0,16.0,14,14
2.0,14.5,16,16
2.0,13.0,14,20
2.0,13.0,16,16
2.0,13.0,14,14
2.0,13.5,16,18
2.0,14.5,18,20
2.0,13.5,16,16
2.0,15.0,16,16
2.0,16.0,16,18
2.0,13.5,14,16
2.0,12.5,14,14
2.0,14.0,16,16
2.0,12.0,14,16
2.0,12.0,12,12
2.0,12.0,12,12
2.0,13.5,14,16
2.0,14.0,14,16
2.0,13.5,16,18
2.0,16.5,10,16
2.0,14.0,20,22
2.0,13.0,16,16
2.0,13.5,16,16
2.0,12.5,14,14
2.0,13.5,14,18
2.0,16.0,16,22
2.0,14.5,18,18
2.0,12.5,16,16
2.0,12.5,12,12
2.0,14.0,16,20
2.0,9.5,16,16
2.0,13.0,12,10
2.0,10.5,16,18
2.0,13.5,12,14
2.0,11.5,10,16
2.0,16.0,14,16
2.0,17.5,12,16
2.0,12.0,18,18
2.0,12.5,14,14
2.0,12.5,14,16
2.0,15.5,16,18
2.0,14.5,16,16
2.0,15.0,12,16
2.0,14.5,12,12
2.0,12.0,16,16
2.0,14.0,14,18
2.0,12.5,16,18
2.0,13.0,18,20
2.0,12.5,12,12
2.0,9.0,14,14
2.0,15.0,10,10
2.0,13.0,12,12
2.0,14.0,12,12
2.0,16.0,18,18
2.0,12.5,16,16
2.0,11.5,12,14
2.0,14.0,12,18
2.0,13.0,12,16
2.0,14.0,8,8
2.0,15.5,12,12
2.0,12.5,16,16
2.0,11.5,16,18
2.0,13.0,16,16
2.0,14.5,10,10
2.0,15.0,16,18
2.0,11.0,18,20
2.0,14.0,14,18
2.0,15.0,16,20
2.0,14.5,16,16
2.0,14.5,16,18
2.0,13.0,14,16
2.0,12.5,18,20
2.0,15.0,14,16
2.0,11.5,16,16
2.0,9.5,16,16
2.0,16.5,16,18
2.0,10.0,16,16
2.0,15.5,16,18
2.0,12.5,18,22
